	SAMPLE_100008_1	SAMPLE_100008_2	SAMPLE_100008_3	SAMPLE_100137_1	SAMPLE_100137_2	SAMPLE_100137_3	SAMPLE_100177_1	SAMPLE_100177_2	SAMPLE_100177_3	SAMPLE_100200_2	SAMPLE_100200_3	SAMPLE_100206_1	SAMPLE_100206_2	SAMPLE_100206_3	SAMPLE_100217_1	SAMPLE_100217_2	SAMPLE_100217_3	SAMPLE_100248_1	SAMPLE_100248_2	SAMPLE_100248_3	SAMPLE_100255_1	SAMPLE_100255_2	SAMPLE_100255_3	SAMPLE_100256_1	SAMPLE_100256_2	SAMPLE_100256_3	SAMPLE_100257_1	SAMPLE_100257_2	SAMPLE_100257_3	SAMPLE_100261_1	SAMPLE_100261_2	SAMPLE_100261_3	SAMPLE_100267_1	SAMPLE_100267_2	SAMPLE_100267_3	SAMPLE_100306_1	SAMPLE_100306_2	SAMPLE_100306_3	SAMPLE_100337_1	SAMPLE_100337_2	SAMPLE_100337_3	SAMPLE_NTC_1	SAMPLE_NTC_2	SAMPLE_NTC_3	SAMPLE_NTC_4	SAMPLE_NTC_5	SAMPLE_NTC_6	SAMPLE_NTC_7	SAMPLE_NTC_8	SAMPLE_water1_1	SAMPLE_water2_1	SAMPLE_water3_1	SAMPLE_water4_1	SAMPLE_water5_1	SAMPLE_water6_1
Myxococcaceae	199.0	699.0	1834.0	108.5	341.0	5606.0	1304.5	188.5	1687.0	370.0	9224.5	1615.0	15.5	1685.5	157.0	295.5	1389.0	1695.0	2534.5	1072.0	953.5	12.0	1351.5	901.0	15.5	1897.0	627.0	1185.5	5671.0	487.5	1102.0	2178.5	211.0	1739.5	1611.5	2078.5	1010.0	4054.0	2451.0	4530.0	4927.0	1.5	6.5	8.0	6.0	8.5	7.0	9.5	8.5	661.5	1924.5	7.0	1134.0	1008.5	3140.5
Archangiaceae	128.0	444.5	1502.0	61.5	438.0	3478.5	1391.0	71.0	1364.5	373.0	6471.5	2349.5	10.5	1687.5	155.5	369.0	1036.5	1474.0	2267.5	767.5	822.0	16.5	1107.0	768.5	15.0	2351.0	732.0	1274.0	1842.0	500.5	1516.0	2225.5	132.0	1440.0	1523.5	1834.5	941.5	4513.5	2439.5	5542.0	3705.5	4.0	6.5	11.0	3.5	8.5	7.0	4.0	11.0	675.5	1979.0	1.0	764.0	924.5	2950.5
Polyangiaceae	608.5	1392.0	6780.5	634.5	3954.5	12685.0	3076.0	155.5	6364.5	1005.0	10866.0	4019.5	32.5	6301.5	698.0	562.5	2536.5	6441.0	7221.5	3534.0	4744.5	37.5	4185.0	3471.0	37.0	8322.5	1835.5	2414.0	7726.0	2485.5	1820.0	8846.5	613.5	6723.5	6689.5	7488.5	3999.0	13097.5	8552.0	17725.0	14005.5	12.5	16.0	19.0	23.5	28.0	24.0	43.5	38.5	1824.5	8560.5	11.5	2902.0	2890.5	5228.0
Planctomycetaceae	1385.5	3917.5	22213.5	703.5	2005.0	35094.5	9150.5	582.5	11879.0	2919.5	32695.5	10116.5	87.5	18335.0	917.5	1156.0	6335.0	18659.5	12668.0	8248.5	6479.0	93.5	9518.5	7699.0	89.0	16331.5	3924.0	5406.5	16493.0	6423.5	16053.5	29061.0	2247.5	17736.0	21559.5	20846.0	12822.5	25584.5	20878.5	44018.5	26832.0	19.5	23.0	60.0	48.0	67.0	64.0	80.0	77.5	2334.5	16154.5	31.5	3843.5	4792.5	10055.5
Spirochaetaceae	135.0	431.0	2077.0	87.0	289.5	3891.5	838.0	51.5	1515.5	258.0	3873.0	929.5	10.5	2187.5	94.5	85.0	688.0	1962.0	1984.0	1553.0	604.5	10.5	974.0	660.0	9.0	1640.5	345.5	475.0	1356.0	691.0	452.0	2649.5	278.0	1749.0	2013.0	2125.0	1241.0	2753.5	1901.5	3507.5	2716.0	1.0	5.5	12.5	7.5	6.0	8.0	11.5	8.5	503.0	2062.5	5.5	745.5	812.5	962.5
Leptospiraceae	426.5	785.5	4620.0	164.5	578.5	6978.5	1609.5	111.5	3777.5	570.5	5179.0	2797.5	16.0	3112.5	206.5	216.0	1137.5	2993.5	3167.5	1730.0	1178.5	18.5	1994.0	1530.0	22.0	2349.5	831.0	1176.5	3960.0	2039.0	1990.0	5334.0	414.5	3171.0	3783.5	5242.5	2167.0	8571.5	3958.5	7783.5	5150.0	8.0	7.0	10.0	9.0	18.0	16.0	8.5	11.5	1083.0	3970.5	7.5	1684.5	1383.5	2663.0
Methylococcaceae	232.0	492.5	2388.0	126.0	480.5	3925.5	1277.5	80.5	1572.0	377.5	4008.0	1342.5	16.0	1917.5	235.5	165.5	1337.0	2124.5	4029.0	1318.0	737.0	11.5	1501.0	1013.0	11.5	2086.5	841.0	779.0	2949.5	821.5	979.0	3105.5	284.0	1839.5	2221.0	2277.0	1307.0	3436.0	3230.5	4456.5	4307.0	8.0	8.0	8.5	6.0	7.0	7.0	10.0	7.5	632.5	2723.5	9.0	859.0	1007.5	1805.5
Acetobacteraceae	1150.5	2934.5	16990.0	607.5	1415.0	20790.5	6304.0	623.0	8796.0	1936.5	20686.0	9198.0	77.0	11908.0	888.5	1996.5	4498.0	10472.0	13621.0	7507.5	3775.0	66.5	6684.0	4227.0	58.0	11069.5	3086.0	3199.0	12173.0	4095.0	8041.5	15608.5	1622.5	11989.0	11519.0	13425.0	8763.5	16846.0	12977.0	21766.5	17303.5	13.5	32.5	28.5	35.5	47.5	41.5	38.0	37.0	2478.0	13045.5	21.5	6704.5	4605.5	12638.0
Legionellaceae	1396.5	3007.0	13159.5	785.5	1928.0	25163.5	4135.5	344.0	11351.0	2814.5	29935.0	9017.5	75.5	9244.5	1374.5	1059.0	5998.5	11622.0	8656.0	9356.5	6316.0	69.0	8656.0	5681.5	84.0	14710.0	3126.5	6411.5	16919.0	10143.5	5277.0	15635.5	1098.5	17024.0	11890.0	15519.0	11227.0	19463.5	16813.0	41299.0	35453.0	21.0	20.0	52.0	41.0	66.5	59.0	109.5	90.0	3156.0	12977.5	41.5	5744.5	4865.0	12577.5
Moraxellaceae	21849.5	39853.0	278529.5	7464.5	18883.5	346556.0	193140.5	9471.0	336079.0	22749.5	286624.0	513532.0	1689.0	99631.0	58436.0	72451.5	79090.5	90823.0	291241.5	101156.0	56002.0	1007.5	162845.0	94277.5	906.5	203374.5	62899.5	209545.5	234970.5	85006.5	52564.5	146545.5	10488.0	174188.0	113120.5	304821.0	98665.0	332764.0	296232.5	318608.5	381404.0	477.0	566.0	438.5	506.5	675.0	629.0	812.0	771.0	88511.5	259507.5	720.5	147825.0	99584.5	527965.0
Neisseriaceae	4439.0	248901.5	44802.0	1550.0	11334.5	82066.5	22451.5	8910.5	46792.5	7095.0	94070.5	64388.5	568.5	38146.5	5035.5	3568.5	41738.0	30417.5	43405.0	20338.0	13505.5	225.0	36355.5	16811.0	265.0	66151.5	13273.0	16952.0	67167.0	16282.5	14390.5	47197.0	3820.5	33308.0	34159.0	43177.5	30983.0	59082.0	44904.0	155865.5	78493.5	110.0	129.5	164.5	138.5	217.5	212.0	260.5	259.5	15042.0	55701.5	137.0	34885.5	18854.5	75678.5
Alcaligenaceae	4600.0	10767.0	57340.5	2366.5	27012.5	87765.5	22253.0	2394.0	48672.5	8082.0	108299.0	36954.0	348.0	56282.5	9441.5	4295.0	15954.0	52755.0	76028.5	27113.5	56856.5	321.0	28618.0	19174.0	248.5	39776.0	13854.0	18083.0	46219.0	15803.0	11648.0	66633.0	6085.5	43120.0	60288.0	58428.5	30546.5	75649.5	51736.5	94008.5	76182.5	99.0	129.5	151.0	148.0	177.5	176.5	224.0	197.5	9853.5	52869.5	173.0	13062.0	19478.5	132611.5
Enterobacteriaceae	55105.5	60584.0	285240.0	20197.0	24366.0	288249.5	168191.0	29114.0	244514.0	31400.0	522508.5	247972.0	1941.0	146240.5	38669.5	81830.0	253408.0	128428.0	368483.5	257920.0	150436.5	1322.5	370113.5	106247.5	1467.5	304256.5	260178.5	157106.5	591927.0	61549.5	95745.5	1342109.5	18242.5	220485.0	147512.5	221239.5	154187.0	293429.0	169153.5	503961.5	832467.0	821.0	1025.0	882.0	859.5	1262.0	1049.0	1477.0	1467.0	235403.0	199549.5	1299.0	194074.0	164102.5	1138589.5
Vibrionaceae	17509.5	34058.0	232627.5	7856.0	24775.5	336634.5	107916.5	8443.0	376378.5	21507.5	219058.0	243108.5	1908.5	75730.5	16908.5	19571.5	255905.0	89837.0	215841.5	106321.5	58883.0	954.0	107885.0	78193.0	842.5	143253.5	44424.0	67246.0	279344.5	75365.5	189516.5	5981697.0	12892.5	189048.5	204534.0	204395.0	370227.5	298013.5	328629.5	313590.5	334185.0	537.0	598.5	487.5	455.5	636.0	594.0	1624.0	823.5	122427.5	168643.5	850.0	150985.0	134349.0	625865.0
Pasteurellaceae	2986.0	37481.5	24101.5	1165.0	3262.5	33386.5	27650.0	4104.5	25636.0	4238.5	35204.5	51089.0	246.5	13879.5	3127.5	4213.0	21361.0	11999.0	28440.5	19441.0	5618.5	104.5	19305.5	10462.5	137.0	34764.5	7185.5	10525.5	51168.5	18243.0	5460.5	189720.0	1392.5	23306.0	17809.0	18164.0	18330.5	36912.5	27752.5	55496.0	62002.5	94.0	101.5	76.0	67.5	122.0	101.0	166.0	151.5	12687.5	23145.0	135.5	22369.0	21437.0	107293.0
Bartonellaceae	619.0	1827.0	10157.0	321.0	1221.0	14921.0	4382.5	242.5	6035.5	1448.0	14829.5	5144.5	40.5	8532.5	739.5	788.0	2685.5	8346.5	6913.5	4570.5	2693.0	43.5	4066.5	3337.0	42.5	7022.5	1816.5	2147.0	7489.0	2978.0	1982.0	13501.0	1076.0	8252.0	10562.5	10246.5	5598.0	14202.0	9234.5	19034.0	12963.0	17.0	15.5	30.0	21.0	29.0	36.5	30.0	40.0	1350.5	8305.5	21.5	3521.5	2659.0	4841.0
Rickettsiaceae	293.5	836.5	4117.5	177.0	609.5	6393.0	1653.0	51.5	2826.0	655.0	7325.0	2267.0	19.5	3957.5	232.0	224.5	1132.0	3728.5	3489.0	1756.0	1047.5	25.0	1828.0	1431.5	29.0	3004.0	755.0	1022.5	2731.5	1120.5	1019.0	5261.0	572.0	19552.5	4316.5	4012.5	2436.5	5786.0	3862.0	8289.0	5312.0	19.5	9.5	10.5	10.5	17.5	21.0	19.5	21.0	562.5	3768.5	11.0	7167.0	1038.5	2363.5
Chlamydiaceae	108.5	296.0	1404.5	69.0	222.5	3016.0	547.5	42.5	964.5	286.0	3212.0	1077.0	10.0	1582.5	76.5	83.5	494.0	1558.5	1629.5	842.5	544.0	9.5	898.5	592.5	5.0	1354.5	266.5	470.0	1445.5	536.0	441.5	2299.0	161.0	1482.5	1693.5	1745.0	1016.5	2458.5	1814.5	3619.5	2345.5	4.0	1.0	5.5	1.0	4.5	6.0	8.0	12.5	322.0	1808.0	4.5	220.5	552.0	478.0
Bacteroidaceae	709.5	2288.0	6223.0	252.5	5968.5	9782.5	4529.0	3315.0	10623.5	1100.0	11616.5	39585.5	66.5	3947.5	849.0	471.5	2580.5	4026.5	6454.5	2952.0	2316.5	37.0	4758.0	3834.0	30.5	7876.0	1724.0	2501.5	7320.0	2216.0	2412.0	8043.5	454.5	5351.0	4219.5	35583.0	2551.0	6999.0	8061.0	14158.0	16861.5	16.5	13.0	15.5	16.5	26.5	32.5	42.0	37.0	1986.5	4936.0	15.5	5611.5	3704.5	4466.5
Cardiobacteriaceae	166.5	720.5	3024.5	82.5	517.5	3099.0	944.0	315.0	2185.0	221.0	3193.5	2229.0	13.5	1231.0	129.5	208.0	638.5	999.0	1372.5	1016.5	444.5	8.0	1749.5	506.0	9.5	1612.5	428.0	560.0	5360.5	616.5	547.0	2059.5	213.5	1240.0	1235.0	1523.0	1041.5	2602.5	6345.5	3294.0	2787.5	5.0	6.5	7.5	4.0	8.0	6.0	5.0	5.5	647.0	5189.0	6.5	1249.5	1098.5	1895.5
Anaplasmataceae	343.0	896.5	5253.5	195.5	634.5	9125.5	1841.5	106.5	3023.5	689.0	8638.0	2030.5	28.5	5131.5	245.0	248.5	1267.5	5319.0	3504.5	2872.5	1232.0	26.5	2264.5	1342.0	22.5	3262.5	781.0	1096.0	3385.0	1338.0	1164.5	7477.5	838.0	5606.0	6021.5	5021.5	3067.5	7690.0	4382.0	8304.0	5595.0	9.0	9.0	16.5	10.0	18.5	12.0	20.0	11.5	531.5	4581.0	7.5	1481.0	1456.0	3093.0
Halanaerobiaceae	26.0	67.0	483.5	20.0	47.5	463.0	218.5	74.5	279.5	52.5	463.5	218.0	1.5	290.0	24.0	11.0	125.0	214.5	373.5	153.0	92.0	1.0	173.0	120.0	2.5	419.5	60.5	43.0	355.0	124.0	134.5	569.0	29.5	304.0	370.0	400.0	227.0	386.0	304.0	686.5	367.5	0.0	0.5	0.0	2.0	0.0	0.5	2.0	0.0	32.0	276.5	1.5	165.0	139.0	427.5
Chromatiaceae	1018.0	1719.5	21905.0	451.0	1390.0	17089.5	5666.5	428.5	7937.0	1749.5	15179.5	24358.5	84.0	6446.5	25036.0	4235.5	6445.0	10517.0	18412.0	7998.0	3076.0	59.5	5828.0	5666.0	74.0	9484.5	4114.5	5207.5	15326.0	2708.5	3860.0	10569.5	982.0	11993.5	9464.0	10835.0	5414.0	24207.5	15062.0	16857.5	28023.0	12.5	25.0	35.5	32.0	42.5	40.0	55.0	57.5	4018.5	15663.0	26.5	7186.0	2898.0	7698.0
Chloroflexaceae	36.0	80.5	365.5	12.0	54.0	518.0	288.0	36.5	317.0	40.0	452.5	170.0	3.5	305.5	17.5	24.0	145.5	389.5	449.0	112.5	95.5	3.5	219.5	142.0	3.0	418.0	64.0	77.0	383.0	126.0	106.5	429.5	55.0	497.0	355.0	389.0	231.5	1250.0	495.0	833.5	533.5	1.5	2.0	2.5	1.0	0.0	1.0	1.0	0.0	58.5	526.5	0.0	184.0	154.5	708.5
Nostocaceae	552.5	1572.0	6612.5	266.0	523.5	9501.5	4418.0	259.0	7502.0	1613.5	9010.0	3907.0	92.5	2834.5	500.0	705.0	1800.5	4690.5	6514.5	3185.5	2451.0	37.0	4496.0	2290.5	31.5	5101.5	2502.5	1867.5	6879.0	5101.0	1424.5	6220.5	529.5	5345.5	4222.5	5505.0	4580.5	9357.0	52623.5	13255.0	250615.5	20.5	30.0	104.5	174.0	237.5	159.5	280.5	293.0	2061.0	8017.0	17.0	3497.0	3686.0	9179.0
Scytonemataceae	58.5	255.0	840.0	33.0	49.0	1184.0	449.0	24.0	660.0	127.5	967.0	484.5	11.0	574.0	85.5	59.5	261.5	771.5	3160.5	316.0	394.5	5.0	414.0	352.0	5.5	816.0	333.5	204.0	672.5	467.0	236.0	1459.5	76.0	812.0	492.5	634.5	449.0	924.5	1074.0	1975.5	32335.5	2.5	4.0	11.0	19.5	33.0	15.0	26.0	42.0	171.0	748.0	3.5	1249.0	440.5	528.5
Rivulariaceae	36.0	64.5	410.0	19.5	24.5	488.0	156.0	19.0	215.5	64.0	689.5	147.5	1.0	188.5	20.5	16.5	137.5	214.5	272.0	221.5	153.5	0.0	294.0	140.0	1.5	454.0	82.0	129.5	388.0	189.0	89.5	270.5	21.5	239.5	258.5	234.0	239.0	586.0	444.0	594.0	9235.5	0.5	1.5	4.0	6.5	7.0	5.5	4.0	14.5	145.5	500.0	0.0	215.5	201.0	235.5
Stigonemataceae	4.5	21.0	50.5	3.0	9.0	130.5	49.0	2.0	59.0	19.5	154.0	9.0	0.5	32.0	4.5	0.5	6.0	27.0	76.0	18.0	16.0	1.0	22.0	20.0	0.0	24.0	38.0	14.0	17.5	57.0	4.0	37.0	18.0	13.5	49.5	44.5	44.5	92.5	110.5	81.0	10863.5	0.0	0.0	9.5	7.0	14.0	6.5	4.5	16.0	1.5	36.5	1.0	34.5	23.0	40.5
Prochloraceae	13.0	34.0	139.5	5.0	14.0	243.5	100.5	4.5	170.0	52.5	293.0	134.5	1.5	156.0	12.0	14.0	67.5	107.5	177.0	93.0	62.5	0.0	140.0	41.5	1.0	103.0	46.5	67.0	224.0	159.5	37.5	153.0	4.5	145.0	194.5	145.5	130.0	192.5	198.0	357.5	5803.5	0.5	0.0	2.0	3.0	9.0	4.5	3.5	7.0	77.0	276.0	0.0	88.5	49.0	399.0
Micrococcaceae	31193.5	87659.5	269572.0	6108.0	17224.0	308235.5	321136.0	32745.5	229906.0	28765.0	224578.5	320695.5	1735.0	122206.0	30942.5	20830.0	140799.5	61604.0	301479.0	99156.0	65093.5	947.5	157299.0	130435.5	1342.5	212796.0	82046.0	80727.5	305879.5	116961.0	73437.0	149729.0	9176.5	141923.0	99764.5	210853.0	133375.0	244164.0	242351.5	1148616.5	464199.0	697.5	718.0	1060.5	823.5	1304.5	1267.0	1476.0	1418.5	172133.0	205243.5	839.0	152370.0	137671.0	629715.5
Streptococcaceae	10675.5	206275.0	85926.0	3407.5	6375.5	157184.0	78927.5	10852.5	86499.5	16847.0	102750.0	174964.0	715.5	163687.0	11850.0	20269.0	62428.5	22214.5	75647.5	32345.0	33788.0	471.0	116236.5	47091.5	532.5	110316.0	23566.5	28660.5	107968.0	20946.5	24807.5	69075.0	2795.5	60755.0	34348.0	65093.0	28129.0	86770.5	60074.0	279485.5	171423.5	185.0	200.5	322.0	269.5	435.0	378.5	446.0	409.5	36989.5	48969.5	250.0	75497.0	26200.0	123405.5
Corynebacteriaceae	18445.0	34906.0	138230.0	4183.5	10748.0	113122.0	61897.0	13026.5	106659.5	17495.5	179493.5	281077.5	706.0	35333.0	14407.0	18724.0	40311.5	29087.5	63073.0	42492.0	28002.0	376.5	76547.0	38090.0	467.0	167185.0	38726.5	32236.5	170594.5	314219.0	73478.5	67956.0	2813.5	71324.0	113410.5	181675.5	28859.5	103709.0	111010.0	163423.0	119951.0	279.5	332.0	204.0	207.5	279.5	265.5	332.5	280.5	33386.0	240733.0	381.0	136509.0	27278.0	155480.0
Mycobacteriaceae	2934.0	7103.0	32221.5	1237.0	2832.5	48516.5	20776.0	2928.5	26351.0	4979.0	48504.0	29586.5	161.5	22766.5	2193.5	2290.5	13189.0	21652.0	37888.0	16000.0	10152.0	145.0	16060.0	11500.5	131.0	26669.0	8017.5	8980.0	36636.5	25288.0	8327.5	33681.0	2338.0	29269.5	28055.0	33540.5	16473.0	36552.5	31746.0	66288.5	49792.5	69.0	72.0	65.5	61.5	112.5	89.0	113.0	107.5	9930.5	41831.0	81.0	18951.5	12990.5	36277.0
Streptosporangiaceae	782.0	1485.0	6985.5	252.5	785.5	12491.0	8466.5	601.0	6737.5	1279.0	10406.5	5786.5	39.5	6388.0	507.5	696.0	4145.5	4439.0	14612.5	3422.0	1978.0	41.5	4223.5	2499.5	42.5	6938.0	2248.5	1799.5	7636.5	7993.5	1793.0	7347.0	657.0	6139.5	5817.0	6833.0	3528.5	10857.5	6882.0	15613.0	12260.0	20.0	17.5	19.0	19.0	39.5	29.0	32.0	34.5	3458.5	10869.5	32.0	4764.5	4586.0	11364.0
Thermomonosporaceae	637.5	1053.5	4018.5	169.5	472.5	8842.5	4823.5	540.0	4974.0	788.0	5933.0	3799.0	36.0	4274.0	378.0	465.0	2317.5	2803.0	8999.0	2717.0	1376.0	32.5	2295.0	1524.5	23.5	5567.0	1285.5	1396.0	5610.5	4552.5	1266.5	4638.0	479.5	3800.5	3704.5	5118.0	2237.0	6839.0	4646.5	11102.0	7628.5	16.0	14.5	11.0	15.5	15.0	23.5	11.0	19.0	1906.5	6377.5	18.5	2783.5	2669.5	7454.5
Actinomycetaceae	3229.5	24453.5	32114.5	883.0	2527.0	49706.5	28901.5	7707.5	35857.5	3767.5	34209.5	59257.5	227.5	12501.5	2854.5	2983.0	17379.5	8998.0	28753.0	10981.5	7386.5	120.5	24497.0	10065.5	126.5	30085.5	6887.5	8672.0	55579.0	22048.5	6745.0	22665.5	1218.5	19990.5	13457.5	20283.5	12082.5	28762.0	24313.0	83435.0	57076.5	55.0	74.0	79.0	87.5	135.5	114.0	133.0	123.5	11009.0	23840.0	90.5	20747.0	12074.0	48948.0
Streptomycetaceae	2848.5	5910.5	23074.0	912.5	2599.5	39833.0	24546.5	3163.0	34321.5	3467.0	34600.5	23558.5	139.5	20372.5	2786.5	2623.0	13901.0	13889.0	43605.0	11915.0	6892.5	136.5	15162.0	10429.0	119.0	24825.5	7581.0	7568.0	35845.5	26056.5	7039.5	24259.5	2324.0	21692.5	17439.5	23482.5	11933.5	32422.5	24382.5	53335.0	54718.5	65.5	85.0	84.0	81.0	89.0	80.0	118.5	113.5	13059.0	30194.5	104.0	20117.5	14464.5	49453.5
Pseudonocardiaceae	2334.5	4143.0	15824.0	631.5	1966.5	22882.0	12785.5	1783.5	20096.5	2504.0	18793.5	20418.0	98.5	9215.5	1591.0	2512.5	9936.0	7903.0	36055.5	9624.5	4902.0	81.0	11911.5	6863.5	78.5	16416.5	6105.0	6401.0	38083.5	12945.5	5497.5	14430.0	984.0	21650.0	12649.5	15481.5	8051.5	20560.5	18912.5	39595.5	41976.0	43.5	42.5	48.0	47.0	63.5	66.5	61.5	92.5	8607.0	19060.0	61.5	14250.5	8341.0	30110.0
Mycoplasmataceae	152.0	438.0	1615.5	63.5	279.5	3241.0	1009.5	25.0	2155.5	243.5	3951.5	982.0	7.0	2122.0	106.5	83.5	539.0	1502.0	1530.0	692.0	383.0	15.0	1030.0	615.0	9.0	1477.5	269.5	582.0	1253.0	575.5	423.0	2798.0	129.5	1751.5	2015.0	1728.5	944.0	2354.0	1646.5	2775.5	2264.0	7.0	7.5	2.0	7.5	4.0	4.0	5.0	3.0	338.5	1976.5	6.5	11345.5	626.5	629.0
Spiroplasmataceae	104.5	272.0	1200.0	54.0	126.5	1777.0	659.5	83.0	724.0	148.0	4379.0	1183.5	4.0	2391.0	64.5	75.5	271.5	914.0	1049.0	410.0	375.5	12.0	1218.0	365.0	8.0	941.5	203.5	221.5	831.5	384.5	426.0	1715.0	86.5	748.5	1374.0	3068.0	526.0	1222.0	933.0	2275.5	1121.0	8.5	7.0	6.0	2.0	2.0	9.0	5.5	4.0	196.0	1114.0	17.5	14507.5	421.0	732.5
Acholeplasmataceae	107.0	361.5	1693.0	46.0	500.5	2934.0	797.0	92.5	1238.0	250.5	3758.5	1221.5	14.0	1775.0	87.0	129.5	348.0	1382.0	1615.0	917.0	640.0	8.0	1052.5	583.5	7.0	1337.5	390.5	408.0	852.0	500.5	341.0	2406.0	187.5	1401.0	1903.0	2132.0	758.5	1761.0	1497.0	2652.5	2878.5	2.0	1.5	1.0	5.0	2.0	6.0	3.5	9.5	523.5	1767.0	4.0	418.5	459.5	742.5
Micromonosporaceae	1130.5	1913.5	7609.5	306.0	1404.5	13687.5	7874.0	957.0	10907.5	1595.0	13173.5	7796.5	52.5	6005.5	686.5	1065.0	4953.0	4699.0	15430.0	5198.5	3423.0	100.0	5175.5	3209.0	82.5	18983.0	2814.5	2353.5	20202.0	7930.0	2598.0	10363.0	582.5	18845.0	5621.0	12095.5	4257.0	63427.5	10552.0	23393.0	19118.5	37.5	20.0	32.5	33.0	46.5	22.5	44.0	31.5	3466.5	11167.5	25.5	6390.0	6783.5	11760.5
Halomonadaceae	22141.5	54714.5	304980.5	13220.0	21585.5	353790.5	87788.0	5964.5	152650.5	40381.5	350739.0	155550.0	1292.5	95822.5	12656.0	15585.5	82583.0	172321.5	106992.0	163090.0	93811.0	887.0	84953.0	104194.5	1091.5	207623.5	54518.5	107006.0	227940.0	59660.0	75967.0	315520.5	12683.0	253555.0	258538.5	235462.0	194499.0	399927.5	264104.5	554064.0	469125.5	425.0	477.5	715.0	699.5	1037.5	923.0	1159.0	1132.5	51150.0	338791.5	652.0	86147.5	97509.0	223391.0
Bifidobacteriaceae	1128.0	5463.5	6523.5	823.5	1404.5	35549.0	10734.0	963.5	10140.0	2092.0	17833.5	95336.0	118.5	5788.0	1521.0	2322.5	4476.5	6403.5	15504.5	3784.0	3786.5	64.0	8464.0	11703.5	52.5	37127.5	3600.0	3899.5	13961.0	4452.5	5428.0	53520.5	796.5	11780.0	13626.0	53156.5	5345.0	12047.5	11694.5	20731.0	40250.0	33.5	33.5	43.5	36.0	67.0	48.5	97.0	73.5	5817.0	10045.0	48.5	16530.0	12322.5	14833.0
Propionibacteriaceae	22152.0	331903.0	214314.5	6822.5	22294.5	202454.5	86459.0	23333.0	244099.5	85359.0	110758.5	359188.0	1377.5	44584.5	29863.5	25116.0	81348.5	83012.0	114538.5	106999.5	58878.0	642.0	84045.0	41062.5	705.0	147467.0	41478.5	98761.0	373044.5	88127.0	75557.0	109295.5	4007.5	424938.5	127624.5	114423.5	63738.5	265877.5	233379.5	357290.0	498758.5	344.5	463.5	442.5	467.0	771.5	656.0	733.5	828.0	55204.5	93853.5	522.0	241571.5	60216.5	302537.5
Veillonellaceae	739.0	10975.0	11313.5	295.0	756.5	27121.0	15798.5	1499.0	8286.5	1524.5	9674.5	10275.5	85.0	4051.0	747.0	790.0	9517.0	2970.5	14219.0	2203.5	2556.0	58.0	5897.0	20546.5	50.0	10035.5	2009.0	2832.0	13368.0	5274.0	2739.0	8049.0	356.0	4878.5	4985.0	32647.0	2866.0	12367.5	8591.5	33412.5	24326.0	17.5	29.0	33.5	28.5	48.0	53.0	60.5	55.0	3889.5	5029.0	28.5	7459.5	5260.0	20401.0
Clostridiaceae	8342.5	22499.0	100151.0	6829.0	10387.0	198035.5	102936.5	5130.5	65384.5	13932.5	186843.5	134304.5	935.0	54724.0	8283.5	23817.5	185793.0	60999.5	183546.5	100397.5	27103.5	579.5	113292.0	36665.5	770.0	106673.5	27879.5	33583.0	316381.0	42415.0	27580.0	2638916.0	8107.0	101479.5	90386.5	134105.0	137207.0	172190.0	88639.0	164726.0	485373.0	393.5	397.0	388.5	424.0	663.0	521.5	1119.0	801.5	185627.5	119007.5	527.5	72981.5	123759.0	222268.5
Heliobacteriaceae	57.0	138.0	537.0	18.0	95.5	1129.0	290.5	40.5	663.0	101.0	2113.5	349.0	1.0	662.0	29.5	37.5	168.5	759.5	583.5	304.0	201.0	2.0	301.5	251.0	2.0	674.0	144.0	182.0	436.0	167.5	211.0	1178.0	94.5	654.0	710.0	985.5	418.0	923.0	616.0	1291.5	1071.0	2.0	5.0	2.0	2.0	2.0	2.0	3.0	1.5	127.5	1015.0	3.0	263.5	302.0	271.5
Paracoccaceae	6504.0	16735.0	67515.5	1698.5	5571.0	82128.0	62426.5	4172.0	74047.5	9033.5	76345.0	70984.0	412.0	34436.5	5666.5	6762.5	32282.0	33621.5	130717.5	32844.0	27838.0	368.5	65104.5	25659.0	260.5	50626.5	21519.0	29884.0	72227.0	28358.0	19324.5	56618.5	4823.5	82026.5	34313.5	81371.0	32590.5	83194.0	90419.5	124954.0	184324.5	191.5	183.5	218.5	201.0	299.0	239.5	321.5	317.5	29415.5	60923.5	253.0	150352.5	35828.5	68077.0
Methylocystaceae	148.0	414.0	2252.5	87.0	226.5	3250.5	867.0	52.5	1973.5	286.0	4093.0	943.5	10.5	1728.5	196.5	122.0	577.0	1791.0	1844.0	945.0	654.5	9.0	942.0	718.0	6.0	1366.5	425.5	497.0	1420.5	631.5	521.0	2673.5	345.5	1967.5	2308.0	2166.0	1222.0	2811.0	2368.5	3632.5	2892.0	2.0	3.0	4.0	4.0	8.5	5.0	12.0	8.0	253.0	1922.0	4.5	805.0	611.5	1521.0
mealybug endosymbionts	1.0	7.0	16.5	0.0	0.0	19.0	0.0	0.0	0.0	1.0	10.5	6.0	0.0	10.0	0.0	0.0	0.0	4.0	6.0	1.0	3.0	0.0	0.0	3.0	0.0	1.5	1.0	10.0	0.0	3.0	1.0	4.0	1.0	1.0	6.0	4.0	2.0	8.0	2.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0
