	SAMPLE_100008_1	SAMPLE_100008_2	SAMPLE_100008_3	SAMPLE_100137_1	SAMPLE_100137_2	SAMPLE_100137_3	SAMPLE_100177_1	SAMPLE_100177_2	SAMPLE_100177_3	SAMPLE_100200_2	SAMPLE_100200_3	SAMPLE_100206_1	SAMPLE_100206_2	SAMPLE_100206_3	SAMPLE_100217_1	SAMPLE_100217_2	SAMPLE_100217_3	SAMPLE_100248_1	SAMPLE_100248_2	SAMPLE_100248_3	SAMPLE_100255_1	SAMPLE_100255_2	SAMPLE_100255_3	SAMPLE_100256_1	SAMPLE_100256_2	SAMPLE_100256_3	SAMPLE_100257_1	SAMPLE_100257_2	SAMPLE_100257_3	SAMPLE_100261_1	SAMPLE_100261_2	SAMPLE_100261_3	SAMPLE_100267_1	SAMPLE_100267_2	SAMPLE_100267_3	SAMPLE_100306_1	SAMPLE_100306_2	SAMPLE_100306_3	SAMPLE_100337_1	SAMPLE_100337_2	SAMPLE_100337_3	SAMPLE_NTC_1	SAMPLE_NTC_2	SAMPLE_NTC_3	SAMPLE_NTC_4	SAMPLE_NTC_5	SAMPLE_NTC_6	SAMPLE_NTC_7	SAMPLE_NTC_8	SAMPLE_water1_1	SAMPLE_water2_1	SAMPLE_water3_1	SAMPLE_water4_1	SAMPLE_water5_1	SAMPLE_water6_1
Thermococcus	317.0	467.5	2344.0	86.0	622.0	3436.5	2117.5	254.5	2812.5	321.5	3709.5	3203.5	16.0	1183.5	286.5	280.5	1544.5	1304.5	2430.5	1331.0	1139.0	9.0	2289.5	1008.5	12.0	2857.0	895.5	1080.0	3346.0	2076.0	1104.0	2262.0	183.5	2502.5	1586.5	1924.0	1402.0	3011.0	2607.5	6170.5	9346.5	19.5	9.5	12.0	12.5	13.0	17.5	15.5	13.0	1292.5	2539.0	14.5	1616.5	1182.5	6661.5
Thermofilum	97.0	136.5	1659.5	35.0	220.5	1757.5	930.0	27.0	1203.5	149.5	1405.5	1130.0	12.0	715.0	156.5	104.0	376.0	658.5	1313.0	671.5	489.5	6.5	670.0	375.5	3.0	847.5	261.5	353.0	1502.5	390.5	347.5	3130.5	102.5	776.5	1031.5	4231.0	672.0	1343.5	1727.5	2119.0	1513.0	2.0	4.0	1.5	3.0	4.0	6.0	3.0	4.0	270.0	1021.0	5.0	643.5	484.0	3299.5
Thermoproteus	219.0	452.5	2330.5	226.0	370.5	3571.5	1226.0	93.5	2530.0	265.5	4160.0	2938.0	18.5	2126.5	529.5	459.5	714.5	1788.0	2894.0	1141.5	790.5	11.0	1435.5	844.0	8.5	1791.5	590.0	1300.5	1907.5	728.0	518.0	2632.5	304.5	1731.5	2114.5	2366.0	1171.5	3757.0	2943.5	4298.0	4013.0	2.5	10.5	3.0	10.5	10.5	9.0	11.0	9.0	523.0	2256.5	4.5	934.0	801.0	7632.5
Desulfurococcus	1852.5	3078.5	16869.0	666.0	2734.0	24451.5	14285.5	1692.0	23115.5	2133.0	25894.0	18461.5	116.5	9398.5	2196.5	1686.5	7488.0	9609.0	23206.0	9494.5	6303.0	84.0	11831.5	8678.5	64.0	16272.0	4718.5	7868.5	18038.5	11677.0	5658.0	16759.5	1770.0	15601.5	10825.0	28385.5	11337.0	22267.5	21479.5	36866.5	37596.5	41.0	50.5	56.5	51.0	57.5	51.0	89.5	87.0	22212.5	20336.5	65.0	10869.5	7500.5	29892.0
Pyrobaculum	3053.0	4878.5	27352.0	1288.0	4170.5	41486.0	23994.5	1832.0	23339.5	4298.0	35625.5	29081.5	197.5	17808.0	4758.0	4227.5	12983.5	16215.0	34271.0	14589.5	9229.5	142.5	19640.0	12474.5	163.0	32324.0	8765.0	9901.0	34306.0	27060.5	8463.5	28160.5	2015.0	28921.0	18921.0	33419.5	15559.0	38373.0	33686.0	65790.5	57360.5	57.5	76.5	70.5	87.0	117.0	110.5	134.5	147.5	15319.0	32542.0	96.0	23708.0	12772.5	52075.0
Staphylothermus	283.5	517.5	3869.5	119.5	343.0	4828.5	2022.0	188.5	2921.0	550.5	4013.5	2381.5	22.0	1853.0	377.5	522.0	1268.5	1805.5	2692.0	1905.0	930.0	5.0	2020.5	1507.0	13.5	3441.0	599.5	991.5	3640.0	1183.0	1210.5	3438.5	288.0	3106.0	2241.5	2707.0	2842.5	4321.5	4020.5	6394.5	6745.5	9.0	9.0	10.0	4.0	15.0	9.5	11.0	17.0	1076.0	2905.0	8.0	1572.5	1029.5	4655.0
Sulfolobus	118.0	248.5	1732.5	51.0	166.5	2647.0	1916.5	161.5	1403.0	239.0	2256.0	1083.0	9.0	747.5	236.0	281.5	1157.0	675.5	1771.5	871.0	894.0	6.5	946.0	584.0	13.5	1362.5	471.0	581.0	1735.0	1427.5	715.0	1386.5	64.0	1142.0	846.5	1408.0	812.5	2281.5	1817.5	3279.5	3521.0	3.5	6.0	5.5	3.5	5.0	4.5	9.0	7.0	742.0	1995.0	10.5	1117.5	879.5	9454.5
Thermoplasma	14.0	27.0	200.5	6.0	13.5	262.0	113.5	4.0	146.5	16.0	297.5	132.0	1.0	126.5	36.5	15.0	66.0	91.0	378.0	78.0	78.0	0.5	110.5	50.5	1.0	110.5	26.0	99.0	200.0	21.5	57.5	174.5	3.0	151.5	143.5	216.0	71.5	247.5	90.5	281.0	354.5	1.0	1.0	1.0	2.0	0.0	0.0	0.5	2.0	41.0	102.5	1.0	13.5	39.0	221.0
Pyrodictium	666.0	905.5	4959.5	223.0	397.0	4976.5	2247.5	643.0	4540.0	536.0	7779.5	4589.5	41.5	2867.0	949.5	516.5	2714.0	2529.5	9628.0	2070.5	2065.5	24.0	5056.5	1683.5	19.5	4615.5	2418.5	1532.5	5416.5	1586.5	1447.0	8684.5	665.0	2980.0	2796.5	4029.0	2212.0	5678.5	3729.5	7681.5	10951.5	10.5	11.0	9.5	12.0	16.0	15.0	16.0	21.5	2325.0	2644.5	11.0	2232.5	1717.5	4108.0
Methanoplanus	227.5	297.5	1465.0	161.5	75.0	1301.5	1005.0	91.0	2097.5	159.5	1958.5	2371.5	11.0	983.5	271.0	131.5	446.0	470.0	2745.5	603.5	687.0	10.0	1236.0	694.0	5.5	1528.0	1424.5	536.5	1222.0	240.5	203.0	766.5	62.0	589.0	617.0	557.0	529.5	984.5	729.5	3534.5	1100.0	2.0	1.0	5.0	2.5	4.0	2.5	4.5	3.5	285.5	1067.0	3.5	4886.5	409.0	685.5
Methanosphaera	81.5	149.5	559.5	18.5	166.0	754.0	425.5	16.0	722.0	106.5	897.5	686.0	5.5	300.0	38.5	53.5	288.0	320.0	960.0	333.5	256.0	3.5	396.0	291.5	3.5	406.5	177.5	187.0	540.0	201.0	153.0	591.0	41.0	609.5	423.5	716.5	270.0	795.0	760.0	1193.5	899.0	1.5	0.5	2.0	0.0	1.0	1.0	5.5	5.0	214.5	407.0	3.5	711.0	375.0	581.0
Methanopyrus	580.5	1113.0	4740.5	180.5	703.0	7718.5	2380.0	328.5	6564.0	569.0	6571.5	3973.5	29.0	8520.0	498.0	477.0	2520.0	3617.5	5854.0	2719.5	3710.5	29.0	3284.5	2200.0	19.0	3982.5	1166.0	1177.5	8189.5	1995.0	1595.5	7251.5	350.0	3706.0	3184.0	5659.0	2612.0	6353.5	4662.0	10292.5	6619.5	12.5	12.5	10.0	12.0	21.5	12.0	28.0	21.0	2672.0	4512.5	15.0	7330.5	2240.5	7189.0
Methanohalobium	0.0	17.0	89.0	0.0	6.5	99.0	24.0	7.0	28.5	2.5	60.5	26.5	1.0	55.0	0.0	3.0	23.0	63.5	18.5	26.0	7.5	0.0	17.0	14.0	0.0	11.5	6.0	8.0	24.5	31.0	4.5	63.0	12.0	46.0	84.0	56.0	46.5	45.0	44.0	134.5	74.5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	16.5	80.0	0.0	7.0	9.0	32.0
Acidianus	196.5	516.5	2486.0	103.5	244.5	3662.5	1687.0	337.0	1743.5	342.0	3590.5	1908.5	18.5	1547.5	345.0	289.5	943.0	1559.5	3649.0	1247.5	744.5	7.0	1284.5	991.5	10.5	1921.5	735.0	710.5	2535.5	2234.0	578.5	3046.5	321.0	2344.5	1722.5	2336.5	1434.0	3696.5	2995.5	4823.5	3996.0	9.5	6.0	7.5	4.5	8.0	10.5	11.5	5.0	4233.0	2370.5	8.0	1057.5	485.5	2583.5
Natronococcus	18.0	35.5	240.5	9.0	20.0	214.5	109.0	20.5	38.5	28.0	225.0	97.5	0.0	176.5	6.5	14.0	53.0	110.0	216.5	61.5	35.5	0.0	117.5	48.5	2.0	137.5	39.0	50.0	224.0	40.5	31.0	220.5	15.0	99.5	160.0	146.0	73.0	163.5	133.0	354.0	167.5	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	80.0	248.5	0.0	64.5	45.0	67.5
Stygiolobus	2.0	9.0	36.0	2.5	5.0	53.0	19.0	1.5	6.0	5.0	81.0	22.0	0.0	88.0	2.0	4.0	0.0	50.0	6.0	5.0	0.0	0.0	30.0	17.0	1.0	61.5	15.0	17.0	37.0	1.5	10.0	33.5	8.0	13.0	39.0	33.0	40.5	39.0	27.0	50.0	876.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	46.0	0.0	2.0	0.5	0.0
Metallosphaera	330.0	602.0	3047.0	79.5	345.0	3184.5	1720.5	445.0	3151.0	614.5	2621.0	5838.5	18.5	907.5	538.0	449.0	1585.0	923.5	2027.0	1370.5	1252.0	8.5	1718.5	1216.0	8.5	2886.0	718.0	1110.0	4277.5	3614.5	1130.5	1899.0	105.5	2880.0	1491.0	4491.0	1176.5	2309.0	3355.0	5121.0	4605.0	18.5	13.0	7.0	4.0	11.5	13.5	11.5	10.0	1429.0	2114.0	15.5	12162.5	1384.0	4984.5
Halobaculum	154.5	201.5	2042.0	51.0	98.5	1481.0	707.5	71.5	1012.0	111.5	1437.0	1080.5	9.5	459.0	218.0	219.0	323.5	445.0	2645.5	481.5	414.5	2.0	1638.5	467.0	9.5	6617.0	293.0	414.5	987.0	295.0	695.5	666.0	47.0	906.5	602.0	730.0	405.0	1748.5	1003.0	1551.0	2274.0	15.5	3.5	1.5	2.0	1.0	4.0	0.0	4.5	302.5	1395.0	5.5	1212.0	560.5	982.0
Methanoculleus	4.5	29.0	59.5	3.0	6.0	82.0	32.0	3.5	35.5	6.0	142.5	49.5	1.0	24.0	0.0	0.0	22.5	49.5	36.0	8.0	37.5	0.0	51.0	18.5	0.0	18.0	27.0	0.0	65.5	1.0	54.0	88.0	17.0	36.0	32.0	41.0	30.0	47.0	35.0	107.0	204.0	0.0	1.0	1.0	1.0	0.0	0.5	0.0	0.0	27.0	55.5	0.0	38.0	29.5	28.0
Picrophilus	93.0	100.5	1076.5	36.5	60.0	1175.0	488.5	58.5	402.5	169.5	993.0	793.0	5.5	563.0	126.0	128.5	160.0	678.0	696.0	420.5	321.5	2.0	848.0	216.5	1.0	804.5	322.5	235.0	1980.0	888.5	239.5	806.5	75.5	920.5	625.5	525.0	681.5	1243.5	830.0	1210.0	9894.0	1.0	3.5	8.5	11.5	12.0	5.5	8.5	13.5	328.0	811.0	2.5	648.5	391.5	688.0
Candidatus Cenarchaeum	2.0	13.5	22.0	0.0	7.0	137.0	31.0	2.0	138.5	6.0	79.0	42.5	0.0	86.0	1.5	3.0	3.0	36.0	55.0	22.0	22.0	0.0	25.0	22.5	0.0	31.0	8.0	1.0	28.5	32.0	2.0	76.0	1.0	110.0	70.0	53.0	24.0	40.0	55.0	174.0	104.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	18.0	63.0	0.0	17.0	0.0	42.5
Stetteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sulfophobococcus	643.5	1319.0	6397.0	250.0	1331.5	11705.0	6181.0	421.0	12904.5	959.0	12231.0	8084.0	51.5	4726.0	610.5	711.5	3031.0	4359.0	9195.0	4100.5	3244.0	35.5	5142.5	3550.5	40.0	10072.5	2045.0	6552.0	7998.5	5348.5	2397.5	7283.0	641.0	6566.5	5416.0	6595.5	4201.0	7964.5	8476.5	12863.5	13494.0	19.5	24.0	24.5	18.5	29.0	23.5	23.5	27.5	3081.0	7389.0	23.5	6064.0	4068.5	11941.0
Hyperthermus	6655.0	9102.5	86002.5	2548.0	6874.5	125348.0	29985.5	3485.5	130337.5	7915.5	73097.0	81447.5	464.5	24039.5	7154.0	4332.5	25820.0	28970.5	65339.0	34709.0	24775.0	408.5	34120.5	26954.0	272.5	56678.0	15864.5	24249.0	91513.5	31541.0	102598.5	771861.5	2950.0	135375.5	92278.5	89141.0	51338.5	124391.0	132656.5	121309.0	153704.0	168.0	186.0	207.5	180.0	291.5	275.0	416.5	293.5	34328.0	58990.5	261.5	79858.5	50341.0	77315.0
Thermodiscus	122.5	327.5	2107.0	45.5	198.0	2316.0	817.0	64.5	1335.5	203.5	1900.5	1354.0	8.0	899.5	247.5	181.5	690.0	1067.0	2344.5	774.5	1668.0	16.5	1270.5	679.0	15.0	2906.0	364.0	815.0	2199.0	524.0	753.0	1654.0	142.5	1637.0	1467.5	1955.5	977.5	2223.0	1787.5	3007.5	3095.5	3.0	6.5	8.0	5.0	4.5	10.0	12.5	10.0	493.5	1333.0	5.5	1608.5	625.5	1732.5
Pyrolobus	7.0	21.5	205.0	10.5	26.5	278.0	71.0	3.0	341.0	27.0	215.0	60.0	0.5	84.0	2.5	19.5	28.0	133.5	157.5	57.5	77.5	1.0	138.5	81.5	2.0	172.0	43.0	76.5	171.5	79.0	145.0	237.0	29.0	373.0	125.0	198.5	73.0	239.0	227.0	342.5	425.5	2.0	0.0	1.0	1.0	2.5	1.0	4.0	0.0	0.0	97.0	0.0	33.5	64.5	91.0
Thermosphaera	37.5	56.0	433.5	38.0	24.5	481.5	240.0	26.0	221.5	63.5	469.0	465.5	0.5	211.5	127.0	62.0	195.0	279.5	482.5	291.0	77.5	1.0	227.0	177.5	4.0	373.5	124.0	121.5	2469.5	74.5	191.0	339.5	40.0	386.5	224.0	380.0	156.5	770.5	1325.0	326.5	711.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.5	120.0	308.0	0.5	635.0	55.0	802.0
Ignicoccus	424.0	594.5	2879.5	149.0	677.5	3928.0	1618.5	143.0	2347.0	466.5	4681.5	2372.5	12.5	2825.5	211.5	309.5	996.0	2182.5	3729.5	1471.0	1346.0	21.0	1848.5	1495.0	18.0	2833.5	844.0	789.5	3548.5	906.5	776.5	3472.0	285.5	2400.0	2551.5	2643.0	1395.5	4320.0	3052.0	5462.5	5478.5	2.5	8.0	13.5	9.0	12.0	14.5	13.5	6.0	871.5	2919.0	11.0	1322.5	1183.0	4823.5
Ferroglobus	226.5	544.0	1993.0	105.0	320.5	3230.0	1132.0	197.5	1422.0	333.5	3066.5	1991.0	52.5	1585.0	149.0	173.0	849.5	1410.5	2312.0	1170.5	2870.0	10.5	1353.0	767.0	17.5	1994.0	679.0	644.5	1988.0	650.5	877.0	2497.5	192.0	1996.5	1482.5	1931.5	1208.5	2620.5	2285.0	4008.0	2905.0	17.5	27.0	6.5	6.0	9.0	11.5	4.0	10.0	593.0	2766.0	23.5	774.0	795.5	64024.0
Aeropyrum	399.0	887.5	4012.5	180.5	452.0	7239.0	2308.5	261.0	4289.0	782.5	6130.0	3593.0	22.5	3088.5	379.5	370.0	1801.5	3580.5	3954.5	2625.5	1430.0	24.5	2346.0	1923.0	16.0	4064.0	1055.5	1236.5	5007.0	1663.5	1132.5	5626.5	378.5	4597.0	4830.5	4062.5	2470.5	6388.0	5158.0	9604.0	7683.5	5.0	6.0	14.0	11.0	15.0	22.0	21.0	17.5	908.5	4223.5	14.5	4389.5	1700.5	4970.0
Halorubrum	1037.5	2807.5	8347.0	633.0	678.5	11369.5	6082.5	509.5	10913.5	1170.5	12029.0	9181.5	87.0	4250.0	1735.5	1360.5	2931.5	5350.0	11726.0	3817.0	2939.5	37.0	5660.5	3233.5	29.5	9670.5	5218.5	4370.0	9620.0	2994.5	2755.5	7739.5	760.0	6387.5	5267.5	11254.5	3619.0	11342.0	9262.5	12970.5	18079.5	31.5	44.5	17.5	16.5	38.5	20.0	30.0	52.5	2773.5	6646.5	50.0	6641.0	3052.0	54985.0
Caldococcus	3.0	3.0	1.0	1.0	0.0	15.0	5.0	0.0	14.0	0.0	3.0	9.0	0.0	15.0	0.0	0.0	4.0	18.0	1.0	16.0	0.0	0.0	5.0	1.0	0.0	3.0	0.0	14.0	0.0	5.0	0.0	15.0	11.0	0.0	5.0	11.5	7.0	9.0	5.0	41.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
Halogeometricum	674.0	1150.0	5479.5	214.5	3305.5	7964.0	2938.5	315.5	4480.0	810.0	8180.5	6204.0	39.5	3770.0	702.0	502.5	2418.5	3602.0	7631.0	3069.5	1766.0	30.5	4359.5	2227.5	31.0	5504.0	1654.5	1627.0	5907.5	2363.5	1695.5	5480.0	499.0	5083.0	5707.0	11411.0	3161.5	7599.5	6213.0	10757.5	28064.5	16.5	15.0	23.5	22.0	43.0	30.5	49.0	37.0	1531.0	5013.5	11.0	7226.5	2438.5	11871.5
Thermocladium	15.5	19.0	200.5	3.5	15.5	307.0	88.5	0.0	110.0	31.0	249.5	155.5	1.0	125.5	1.5	3.5	30.5	88.0	167.0	41.5	53.5	0.5	80.5	70.0	0.0	61.5	41.0	38.0	193.5	87.0	28.0	196.5	22.0	123.5	125.5	173.5	48.0	186.0	146.5	360.0	107.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0	21.0	329.0	0.0	46.0	47.5	71.0
Natrialba	53.0	147.0	512.0	27.5	60.5	908.0	341.0	32.0	617.0	135.0	1095.5	445.0	2.5	337.0	35.5	46.0	177.0	441.0	645.0	304.5	210.5	3.0	538.0	262.0	1.0	828.5	180.0	325.0	634.0	128.5	154.5	713.0	36.5	546.5	463.0	723.0	337.0	780.5	779.0	1882.0	1159.0	0.0	2.5	0.0	1.0	1.0	5.0	2.0	3.5	276.0	943.5	3.0	327.0	336.0	1159.0
Natronomonas	17.5	37.0	109.0	6.0	11.0	212.0	62.0	14.5	170.0	101.5	268.5	71.5	1.0	105.0	3.0	8.0	122.0	100.0	169.0	107.5	23.0	1.0	149.5	88.0	1.0	192.0	43.0	62.5	109.5	55.0	24.5	177.5	18.0	154.5	114.0	162.0	49.5	155.5	166.5	310.0	489.5	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	19.0	179.5	0.0	103.0	37.5	98.5
Sulfurisphaera	23.0	95.5	292.0	12.0	17.0	435.0	127.5	5.5	402.5	51.0	237.0	214.0	11.0	186.0	27.5	17.5	89.0	151.0	237.0	96.5	66.5	1.0	135.0	78.0	2.0	175.0	27.0	58.0	263.0	88.5	133.0	257.5	16.0	236.0	199.5	156.5	138.5	274.5	161.5	425.5	598.0	1.0	2.0	1.0	0.0	3.0	1.0	2.0	0.0	42.0	162.5	2.0	64.5	80.5	2432.5
Methanocalculus	56.0	77.0	468.5	33.0	94.5	1055.0	235.5	74.0	374.0	116.0	671.0	1141.5	3.0	479.0	79.5	66.0	229.0	427.0	517.0	263.0	171.5	1.0	260.0	264.0	2.0	319.5	79.5	190.0	780.5	185.5	86.0	921.0	44.5	345.0	479.0	1099.5	1210.5	731.0	725.0	1058.5	723.5	1.0	1.5	4.0	1.0	0.0	1.0	4.5	2.0	82.5	449.0	1.5	159.0	187.0	2492.5
Ferroplasma	8.5	4.5	28.0	0.0	1.0	19.0	24.0	0.0	7.0	12.0	56.0	7.0	0.0	12.5	1.0	3.0	16.0	17.0	76.0	32.0	4.0	0.0	2.0	12.5	0.0	2.0	3.0	25.0	31.0	1.0	5.0	26.0	0.0	87.5	72.5	27.0	11.5	37.0	20.0	58.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	24.0	0.0	0.0	10.0	0.0
Caldivirga	114.5	452.0	1433.0	57.5	175.5	2595.0	661.0	58.0	1035.0	196.5	2287.5	7300.5	9.0	980.0	150.5	166.5	306.0	1216.5	2020.0	574.0	341.0	6.5	755.5	522.5	12.5	3271.0	353.5	399.0	4858.5	422.0	753.0	4197.0	428.0	1262.5	1711.5	3349.5	730.5	1847.5	3128.0	2227.5	3015.5	0.0	3.0	2.5	4.5	10.0	6.5	7.0	5.0	221.5	1143.0	1.0	1172.5	1098.5	930.5
Methanofollis	6.0	54.5	194.0	8.0	18.5	222.5	73.0	10.5	148.0	27.0	149.5	169.0	0.5	110.5	18.5	69.0	86.0	116.0	259.0	87.0	55.0	1.0	68.0	75.0	1.0	1904.0	47.5	55.0	103.0	7.0	72.5	202.0	9.0	156.5	102.0	155.0	57.5	278.0	146.5	169.5	399.5	0.5	0.0	1.0	0.0	0.0	0.0	2.0	1.0	11.5	246.0	0.0	190.0	15.0	129.0
Palaeococcus	27.0	23.0	324.0	11.5	31.5	369.0	103.0	15.5	1982.5	50.0	343.0	163.0	6.0	72.0	12.5	8.0	181.5	84.0	415.0	127.0	80.0	3.0	134.5	192.0	0.0	327.5	76.5	122.0	149.0	41.5	127.0	265.0	19.0	291.0	149.5	148.0	73.0	455.5	438.0	311.0	428.5	2.0	1.0	0.0	0.5	2.0	0.0	1.0	3.0	176.5	499.0	1.0	388.0	76.5	223.5
Natrinema	19.5	86.0	132.0	4.5	20.0	125.0	130.0	7.0	163.5	47.5	188.5	70.0	0.0	74.0	35.0	20.0	66.5	80.0	217.0	55.0	15.0	2.0	96.5	78.0	1.5	331.0	87.0	71.0	221.0	22.0	133.5	98.5	0.0	98.0	87.0	168.5	85.5	112.0	717.0	414.5	687.5	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	66.0	191.5	1.0	181.5	38.0	105.0
Methanimicrococcus	83.0	377.5	1666.5	66.0	2528.0	2996.5	751.5	82.0	1184.5	301.0	3268.5	1870.5	10.5	1896.0	77.0	85.5	413.0	1890.5	1716.5	740.5	465.5	13.5	709.5	640.0	8.0	1274.5	560.5	339.0	1222.5	523.5	632.0	3321.5	334.0	1375.0	1850.5	3313.5	987.5	3218.0	1694.5	3012.0	3272.0	1.0	4.0	8.5	12.0	5.0	3.0	6.0	11.5	216.0	1542.5	4.0	361.0	518.0	770.0
Methanomethylovorans	0.0	0.0	0.0	0.0	0.0	1.0	7.0	3.5	0.0	1.0	5.5	4.0	0.0	1.0	0.0	0.0	0.0	4.0	19.0	27.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.5	3.0	16.0	0.0	0.0	6.0	10.0	4.0	2.0	2.0	17.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acidilobus	1622.5	4409.0	19149.0	486.5	1847.0	14466.0	5941.0	1493.0	18591.0	5979.5	10013.5	30466.5	128.5	3118.5	2574.5	2212.0	4416.5	6784.0	6929.0	8351.5	4348.5	58.0	6276.0	3466.5	51.0	11753.0	3072.5	7255.0	28219.5	7092.5	4928.0	8842.0	381.0	33308.5	10876.0	8038.0	4896.0	20297.5	23066.5	31249.0	31603.5	25.5	39.5	35.0	41.0	56.5	55.5	56.0	47.5	3810.5	19159.5	54.5	19922.5	3149.5	25812.5
Haloterrigena	46.0	113.0	501.0	12.0	66.5	588.0	199.5	15.5	236.0	47.5	543.0	184.0	1.5	298.5	40.5	26.0	103.5	345.5	574.0	182.0	53.0	1.0	255.0	177.0	3.0	299.0	100.0	89.0	487.5	92.0	135.0	411.0	15.5	254.0	413.5	287.5	176.5	546.0	448.5	899.5	432.5	0.0	0.0	1.0	1.0	3.5	0.0	0.0	0.0	174.0	408.0	1.0	176.5	117.0	374.5
Natronorubrum	144.5	254.0	1588.0	57.5	244.5	2331.5	506.0	96.5	1221.0	221.5	1988.0	935.5	9.0	884.0	194.5	162.0	522.5	823.0	1414.0	998.0	484.0	7.0	607.0	621.0	8.5	1613.0	379.5	615.5	1118.0	433.0	472.5	1586.0	151.0	1295.5	963.5	1589.5	718.0	2041.0	1357.0	3086.5	2426.5	2.0	1.0	2.0	1.0	7.5	6.5	4.5	7.5	368.0	1046.0	4.5	891.5	599.5	652.0
Methanothermobacter	773.5	2019.5	9391.5	332.5	4233.5	16083.5	4481.0	357.5	7581.0	1533.5	17695.5	6869.5	109.5	8665.0	1056.5	1113.0	3370.5	8998.0	10402.5	4938.0	3011.0	58.5	5934.5	3426.5	41.5	8965.5	2545.0	2440.0	8826.5	2938.5	2279.5	12935.0	945.0	8424.5	13935.0	17725.5	6603.0	15001.0	24912.5	17916.5	23264.5	32.0	48.0	22.5	31.5	46.5	32.0	39.0	57.0	3208.5	10232.0	51.5	3454.0	3480.0	94267.0
Halorhabdus	2.0	7.0	6.0	3.0	1.0	80.0	26.0	1.0	17.0	63.0	86.0	16.5	1.0	18.0	2.5	0.0	0.0	33.5	46.0	0.0	0.0	0.0	58.0	28.0	0.0	63.5	2.0	8.5	52.5	17.0	26.0	16.0	15.0	7.0	12.5	59.5	10.0	165.0	14.5	153.0	347.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	8.5	72.0	0.0	26.0	72.0	62.0
Methanothermococcus	204.0	356.0	2107.5	103.5	221.0	2886.5	1342.0	181.5	2260.0	274.5	2491.0	3119.5	18.0	825.5	436.0	336.0	1318.5	950.5	1972.0	1078.0	793.5	9.0	1557.0	835.5	11.0	2569.5	568.0	962.0	4107.5	1373.0	884.0	1989.5	49.0	1773.5	1181.0	2476.0	1116.5	2573.0	2703.5	4845.5	4555.0	4.5	4.0	5.5	6.0	8.5	9.0	15.0	9.0	1147.5	1711.0	12.0	2083.5	875.0	5719.0
Vulcanisaeta	183.0	479.0	2358.0	84.0	216.5	2834.0	1293.0	66.0	1459.0	250.0	3007.0	1631.0	10.0	1368.0	215.5	165.0	812.0	1240.0	2925.0	928.5	459.5	7.0	1137.5	764.0	8.5	1779.0	415.0	649.0	2083.0	743.0	846.5	2211.5	280.0	1710.0	1624.5	4359.0	951.5	2675.0	2289.0	4325.0	2814.5	7.0	3.5	6.0	2.0	11.5	9.5	6.0	5.5	506.5	2344.5	3.5	821.0	685.5	4226.0
Halosimplex	1964.0	2672.0	20635.0	402.5	1270.0	20351.5	12136.0	1327.0	13714.0	2003.5	13361.0	18084.5	106.0	5918.0	1864.5	1653.5	5779.0	4689.0	14295.5	6190.0	4334.0	55.5	8735.0	5628.5	63.5	12111.0	4245.0	5179.5	18001.5	4579.5	3865.0	9994.0	545.5	8328.5	8080.0	12303.0	7038.0	14569.5	15253.0	31025.5	28193.5	30.5	35.0	37.5	33.0	79.0	52.0	70.0	52.0	8239.0	9844.0	46.0	12862.5	5207.0	25737.0
Geoglobus	194.5	494.5	2678.5	92.5	271.5	5090.5	1086.0	73.5	1431.0	368.5	3353.0	2224.5	13.5	1871.0	327.0	436.0	855.0	2066.5	2255.0	1674.5	750.5	9.5	1618.0	983.5	10.5	2613.0	621.0	1177.0	2970.5	836.0	809.5	2500.0	215.5	2194.5	1928.0	2854.5	1384.5	3607.0	3665.0	6128.5	6594.5	5.0	3.5	7.5	10.0	11.5	15.5	8.5	12.0	702.5	2353.5	7.5	1093.0	796.5	1408.5
