	SAMPLE_100008_1	SAMPLE_100008_2	SAMPLE_100008_3	SAMPLE_100137_1	SAMPLE_100137_2	SAMPLE_100137_3	SAMPLE_100177_1	SAMPLE_100177_2	SAMPLE_100177_3	SAMPLE_100200_2	SAMPLE_100200_3	SAMPLE_100206_1	SAMPLE_100206_2	SAMPLE_100206_3	SAMPLE_100217_1	SAMPLE_100217_2	SAMPLE_100217_3	SAMPLE_100248_1	SAMPLE_100248_2	SAMPLE_100248_3	SAMPLE_100255_1	SAMPLE_100255_2	SAMPLE_100255_3	SAMPLE_100256_1	SAMPLE_100256_2	SAMPLE_100256_3	SAMPLE_100257_1	SAMPLE_100257_2	SAMPLE_100257_3	SAMPLE_100261_1	SAMPLE_100261_2	SAMPLE_100261_3	SAMPLE_100267_1	SAMPLE_100267_2	SAMPLE_100267_3	SAMPLE_100306_1	SAMPLE_100306_2	SAMPLE_100306_3	SAMPLE_100337_1	SAMPLE_100337_2	SAMPLE_100337_3	SAMPLE_NTC_1	SAMPLE_NTC_2	SAMPLE_NTC_3	SAMPLE_NTC_4	SAMPLE_NTC_5	SAMPLE_NTC_6	SAMPLE_NTC_7	SAMPLE_NTC_8	SAMPLE_water1_1	SAMPLE_water2_1	SAMPLE_water3_1	SAMPLE_water4_1	SAMPLE_water5_1	SAMPLE_water6_1
Methanobacterium bryantii	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	0.5	1.5	0.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	155.0	5.0	39.0	0.5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	7.0	1.0	20.5	27.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0
Methanobacterium formicicum	4.0	19.0	136.0	7.0	39.0	256.5	49.0	3.0	146.0	16.0	221.5	35.0	1.0	148.0	4.0	5.5	29.0	133.0	136.0	53.0	54.0	1.0	74.0	39.5	1.0	135.0	40.0	18.0	74.0	15.0	15.0	158.0	18.0	75.0	201.5	237.5	75.5	127.0	123.0	162.0	205.5	0.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	21.0	235.0	2.0	4.0	64.0	48.0
Methanobacterium sp.	0.0	0.0	0.0	0.0	0.0	9.0	1.0	0.0	0.0	1.0	0.5	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	38.5	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanobacterium palustre	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanobrevibacter smithii	12.5	12.0	49.0	3.5	5.0	51.0	36.0	1.0	96.5	9.0	44.0	751.5	0.0	40.0	4.0	0.0	215.0	66.0	113.5	21.0	8.5	0.0	9.5	13.0	1.0	23.0	6.0	12.0	383.0	4.0	60.0	296.5	1.0	94.5	82.0	280.5	26.0	30.0	32.0	238.0	42.5	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	46.0	13.0	0.0	18.0	0.0	33.0
Methanohalophilus mahii	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	7.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanohalophilus halophilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanothermus fervidus	2.0	6.0	8.0	0.0	1.0	34.0	10.5	0.0	4.5	5.0	35.0	7.0	0.0	12.0	0.0	0.0	15.0	29.0	8.5	6.0	6.0	0.0	26.0	9.0	0.0	27.5	8.5	0.0	14.5	232.0	0.0	16.0	0.0	18.5	18.5	23.0	11.0	61.0	21.5	18.5	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
Methanothermus sociabilis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	13.0	0.0	0.0	2.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanothermococcus thermolithotrophicus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanococcus vannielii	85.5	135.0	1132.5	30.0	89.0	1108.5	523.0	46.5	1083.5	118.5	1085.0	872.0	8.0	466.0	214.0	174.5	321.5	385.0	1164.0	399.0	366.0	3.0	428.5	336.0	3.0	685.0	203.0	471.0	891.0	460.0	263.5	957.5	58.5	804.0	622.5	748.5	362.5	1462.5	1252.0	1474.0	1464.5	2.0	3.0	4.0	3.0	0.0	5.0	4.0	3.5	509.5	739.0	5.0	467.0	285.0	6699.0
Methanococcus voltae	12.0	42.5	237.5	7.5	9.5	197.5	203.5	14.0	104.0	8.0	207.5	165.5	1.5	31.0	5.5	4.5	118.5	101.5	298.5	35.0	48.5	2.0	129.5	61.5	0.0	93.0	56.0	40.0	172.0	94.5	74.0	131.0	27.0	212.0	66.5	226.5	71.5	213.5	234.5	276.0	371.5	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	66.0	142.0	0.0	154.0	123.5	126.5
Methanotorris igneus	412.0	696.5	3525.5	141.5	2472.0	4383.0	1912.0	278.0	3945.0	645.0	4682.5	4396.0	27.0	1372.0	599.5	484.5	1516.0	1635.0	3813.0	2015.5	1622.5	23.5	3117.5	1731.0	21.0	4187.0	1225.0	1712.5	5673.0	1701.0	1513.5	3394.5	225.5	3688.5	2189.0	4027.0	1856.5	5929.0	4903.5	9211.5	8778.0	5.5	8.0	10.0	11.5	18.0	14.5	20.5	14.5	1627.5	2931.5	14.5	2936.5	1487.5	13895.5
Methanocaldococcus jannaschii	1282.0	2036.0	13474.0	574.5	1804.0	14692.5	7289.5	1210.0	12299.0	1685.5	16496.5	15740.0	87.0	5599.5	2032.0	1728.0	6307.5	6344.5	12069.0	6037.5	4861.0	83.0	9033.0	4746.5	47.0	13951.0	3830.0	4936.0	17612.5	8440.0	4009.5	16038.0	654.0	12261.5	7932.0	12013.0	6964.5	15393.5	13729.5	21981.5	34029.0	27.0	45.0	33.5	27.5	51.5	40.5	61.0	79.0	5863.5	9340.5	47.0	18906.0	4748.5	42755.0
Methanoculleus marisnigri	1.0	5.0	13.0	0.0	0.0	3.0	2.0	2.5	2.0	0.0	21.0	23.0	0.0	6.0	0.0	0.0	0.0	4.0	0.0	1.0	17.0	0.0	0.0	4.0	0.0	0.0	8.0	0.0	64.5	0.0	3.0	2.0	0.0	3.5	1.0	12.0	0.0	10.0	1.0	17.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.5
Methanofollis liminatans	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	9.0	6.0	0.0	0.0	2.0	1.0	1.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	18.0
Methanospirillum hungatei	0.0	5.0	67.0	4.0	1.0	47.0	22.5	2.0	15.0	4.0	72.5	52.5	0.0	56.0	0.0	1.0	12.0	42.0	56.0	26.0	14.0	0.0	10.0	6.0	1.0	14.0	6.0	5.5	54.0	7.5	0.0	39.5	12.0	18.0	74.5	33.0	31.0	41.5	18.0	111.5	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	61.0	0.0	0.0	26.0	29.5
Methanosarcina barkeri	3.0	1.0	13.0	0.0	0.0	8.0	2.0	0.0	4.0	1.0	10.0	25.0	0.0	12.0	0.0	0.0	2.0	11.0	27.0	296.0	0.0	0.0	8.0	4.0	0.0	0.0	0.0	1.0	7.0	1.0	7.0	16.0	0.0	0.0	1.0	8.5	10.0	9.0	1.0	20.0	28.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	23.5
Methanosarcina mazei	2.0	6.0	23.0	1.5	3.0	50.0	3.0	0.5	18.5	1.5	41.5	19.0	0.0	9.0	0.0	1.0	0.0	22.0	6.0	201.0	5.0	0.0	11.0	2.0	0.0	11.0	2.0	0.0	0.0	12.0	27.0	32.0	0.0	14.0	46.0	25.5	23.0	25.5	25.0	210.0	18.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	24.0	1.0	0.0	18.0	0.0
Methanosarcina thermophila	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	3.0	21.0	9.5	0.0	0.0	1.0	1.0	5.0	1.0	15.0	12.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	33.0	0.0	4.5	3.0	0.0	3.0	3.0	0.0	1.0	1.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	13.0	0.0
Methanosarcina sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanosarcina acetivorans	0.5	2.0	21.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	8.0	41.0	0.0	1.0	5.0	1.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	11.0	0.0	5.0	31.0	4.0	2.0	0.0	2.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanosarcina vacuolata	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanothrix soehngenii	0.0	12.0	3.0	1.0	7.5	55.5	66.5	23.5	29.5	12.0	108.5	113.5	0.0	49.0	1.0	16.0	14.0	98.0	21.5	40.5	15.5	0.0	69.0	29.0	0.0	139.5	34.0	45.5	179.0	50.5	4.0	170.5	13.0	64.5	116.5	177.0	27.5	100.5	95.0	211.5	147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	25.0	0.0	24.0	17.0	27.5
Methanothrix thermoacetophila	0.0	7.5	25.0	0.0	1.0	26.5	1.0	0.0	17.0	3.0	32.0	15.0	0.0	6.0	1.0	0.0	6.0	6.0	3.0	8.0	6.0	0.0	12.0	11.0	0.0	5.0	3.0	0.0	18.0	0.0	1.0	13.5	0.0	10.0	2.0	10.0	1.0	5.0	7.0	20.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanococcoides methylutens	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Archaeoglobus fulgidus	6.0	12.0	24.0	0.0	3.0	81.0	34.0	2.0	33.0	3.0	36.0	36.5	0.0	44.5	5.0	4.0	2.5	23.0	77.5	18.0	14.0	0.0	77.0	2.0	0.0	27.0	19.0	16.0	0.5	20.5	36.5	94.0	0.0	54.0	38.0	38.0	15.5	72.5	9.5	49.0	50.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.5	58.5	0.0	10.0	0.0	62.0
Haloarcula marismortui	396.5	1169.5	5716.0	228.5	2442.5	9455.0	1811.5	84.0	4009.5	845.0	11746.0	2597.5	26.5	6576.5	145.0	247.0	1222.0	6972.5	5343.5	2861.0	1278.5	28.0	2739.0	1937.0	32.0	4102.5	1275.0	1164.0	3338.5	1708.5	935.0	8092.5	620.0	4388.5	6866.5	6073.5	3222.5	8176.0	5113.5	10633.0	6961.5	12.0	6.0	19.0	12.0	15.0	9.0	21.0	20.0	488.0	5020.5	9.0	402.5	1359.0	1114.0
Halobacterium salinarum	6.0	5.5	1.0	2.0	0.0	52.5	28.0	2.0	6.0	32.0	54.5	33.0	0.0	23.0	11.0	2.0	13.0	41.0	27.5	28.0	3.0	0.0	34.0	3.0	1.0	22.0	1.0	7.0	77.0	0.0	10.5	53.0	0.0	35.0	19.5	20.0	12.0	50.0	0.0	49.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	12.5	41.0	121.5
Halobacterium sp.	430.0	1004.5	2919.5	205.0	841.0	4218.0	2024.0	2943.0	2942.0	577.5	4048.0	4698.5	26.5	1354.5	716.5	674.5	2547.5	1006.5	4999.0	2327.0	1698.5	17.0	2768.5	1451.5	21.0	14171.5	1332.5	2088.0	7105.5	2875.0	1341.0	2479.5	137.5	2782.5	3968.0	3112.5	2186.5	4440.5	5765.5	5671.5	12641.0	13.0	11.0	6.5	13.5	18.0	9.5	17.5	17.0	6384.5	3726.0	14.5	5406.0	1684.0	5171.5
Haloferax volcanii	1.0	13.0	31.5	0.0	0.0	27.5	9.0	16.5	124.0	10.5	26.5	25.0	0.0	12.0	9.0	1.0	9.5	21.5	84.5	5.5	1.5	1.0	41.0	30.0	0.0	14.0	13.0	16.0	41.0	25.5	8.0	3.0	13.5	18.0	15.0	85.5	2.0	0.0	15.0	163.5	148.5	0.0	0.5	1.0	0.0	0.0	0.0	0.0	0.0	7.5	17.5	0.0	115.5	9.0	21.5
Halorubrum lacusprofundi	0.0	1.5	1.0	1.0	4.0	33.0	32.0	0.0	6.0	10.0	30.0	30.0	0.0	13.5	2.0	2.0	0.0	7.0	6.0	3.5	2.0	0.0	0.0	0.0	0.0	0.0	1.5	0.5	11.0	1.0	1.0	11.0	0.0	11.5	4.0	14.0	0.0	5.0	12.0	34.0	115.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0
Halorubrum saccharovorum	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Halococcus morrhuae	58.0	74.0	890.0	46.0	29.5	2037.0	152.5	14.0	408.5	148.0	670.0	918.5	2.5	306.0	32.0	50.0	124.0	1258.5	2092.0	241.5	236.0	4.5	156.0	235.0	6.0	420.5	147.0	333.0	189.0	59.0	782.0	318.0	26.5	440.0	112.5	299.5	146.5	554.5	374.5	7838.5	10774.5	2.5	3.0	10.0	9.0	22.0	17.0	21.0	18.5	1756.0	460.0	4.5	2653.5	604.5	404.5
Haloferax mediterranei	0.0	3.5	19.5	0.0	0.0	11.0	6.0	1.0	67.0	1.0	0.0	3.0	0.0	25.0	5.5	0.0	14.5	11.0	26.5	0.0	0.0	0.0	5.0	3.0	0.0	14.0	0.0	15.5	37.0	0.0	17.0	2.0	14.0	5.0	3.0	10.0	5.0	7.0	0.0	49.5	77.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	17.0	0.0	75.5	18.0	0.0
Haloferax sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Natronomonas pharaonis	0.0	5.5	0.0	0.5	0.0	18.0	4.0	0.0	23.0	60.5	33.0	7.0	0.0	7.0	0.0	0.0	0.0	9.0	28.0	14.5	0.0	0.0	22.0	8.0	0.0	29.0	0.0	22.5	3.0	0.0	0.5	7.0	0.0	35.0	10.0	12.5	0.0	16.0	12.0	20.5	176.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	45.5
Pyrococcus furiosus	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	6.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	2.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	11.0	0.0
Thermococcus celer	5.0	7.5	52.0	1.0	7.0	54.5	13.0	12.5	67.0	0.0	103.5	14.0	1.0	11.0	22.0	7.5	37.0	7.5	44.5	22.0	27.5	1.5	89.5	3.5	0.5	70.0	55.5	38.5	125.5	14.5	52.0	26.0	6.0	61.5	20.0	37.5	35.5	35.5	32.0	48.5	132.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	15.5	0.0	31.0	4.5	45.0
Thermococcus litoralis	0.0	0.0	0.0	1.0	2.0	18.0	0.0	0.0	29.0	0.0	10.0	2.5	0.0	0.5	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	8.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thermofilum pendens	26.0	51.0	477.0	11.5	54.5	551.5	133.0	7.0	143.0	54.0	446.0	138.0	2.0	341.0	16.0	25.0	87.0	333.5	257.0	197.5	241.5	4.0	179.5	131.0	1.0	145.5	68.0	62.0	280.5	83.5	104.0	637.0	60.0	187.5	408.0	437.5	169.5	486.0	458.0	692.5	452.5	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	23.0	303.0	0.0	14.0	128.5	92.5
Thermoproteus tenax	28.0	126.0	589.0	128.5	185.5	934.5	255.0	8.5	431.5	61.5	829.0	590.5	2.5	810.0	38.5	40.5	172.0	562.5	715.0	216.0	160.5	1.5	286.5	182.0	1.0	315.0	83.5	116.0	452.0	166.5	87.5	838.5	109.0	469.5	813.0	618.5	318.5	754.0	552.0	842.5	715.5	0.0	4.0	1.0	5.0	1.0	2.5	3.0	1.0	114.0	699.0	0.0	296.0	188.5	264.0
Desulfurococcus mucosus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
Pyrobaculum islandicum	53.0	71.0	609.0	204.5	121.0	284.0	420.5	24.0	207.5	80.0	501.0	746.5	2.0	210.5	141.0	104.0	339.0	151.5	407.5	148.0	204.5	1.0	391.0	180.5	1.0	643.5	119.5	179.5	574.5	95.5	148.0	386.5	12.5	388.0	226.0	321.5	181.5	483.0	610.0	423.5	637.0	1.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	191.0	326.5	1.0	339.0	258.5	988.5
Staphylothermus marinus	1.0	0.0	11.0	0.0	1.0	16.0	5.0	0.0	11.5	0.0	6.0	2.0	0.0	7.0	0.0	0.0	0.0	5.0	32.0	6.0	6.0	0.0	4.0	5.0	0.0	17.5	1.0	15.0	1.0	0.0	0.0	18.0	0.0	0.0	0.0	16.0	4.0	5.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acidianus ambivalens	3.0	0.0	2.0	0.0	0.0	0.0	3.5	0.0	0.0	0.0	0.0	7.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	5.0	0.0	21.0	4.0	1.0	0.0	25.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	4.0	0.0	0.0	0.0	9.0
Sulfolobus acidocaldarius	1.0	2.0	26.0	0.0	6.5	50.0	4.0	3.0	19.5	1.5	32.0	24.0	0.0	14.0	0.0	1.0	6.0	21.0	41.0	36.0	1.0	0.0	9.5	7.0	0.0	19.5	0.0	0.0	18.5	3.0	3.0	16.5	0.0	10.0	19.5	18.0	7.0	37.5	0.0	31.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5
Saccharolobus shibatae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	8.0	0.0	0.0	0.0	4.5	2.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	0.0	0.0	0.0
Saccharolobus solfataricus	3.0	1.0	53.0	0.0	1.0	43.0	14.0	0.0	27.0	0.0	63.0	40.0	0.0	14.0	0.0	0.0	6.0	6.0	27.0	13.0	0.0	0.0	19.0	4.0	0.0	71.5	8.0	0.0	27.5	4.0	0.0	17.0	0.0	11.0	23.5	15.0	11.0	70.0	47.5	20.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	44.0
Sulfolobus sp.	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thermoplasma acidophilum	1.0	14.0	35.0	0.0	0.0	14.0	15.5	0.0	13.5	1.0	30.0	29.5	1.0	12.5	0.0	1.0	2.0	19.0	1.0	7.0	7.0	0.0	2.5	15.0	1.0	17.0	7.0	0.5	26.0	0.5	5.0	39.0	0.0	13.0	3.0	33.5	16.0	44.0	10.0	35.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0
Pyrodictium occultum	0.0	0.0	44.5	1.0	0.0	10.0	3.5	0.0	1.0	1.0	5.0	14.0	0.0	10.0	0.0	0.0	1.0	3.0	7.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	6.0	0.0	11.0	6.0	14.5	3.0	3.0	8.0	6.5	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
Trimyema sp. archaeal symbiont	2.0	9.5	13.0	6.0	0.0	24.0	6.0	0.0	18.0	0.0	20.0	23.0	0.0	19.0	0.0	1.0	2.0	12.0	63.5	5.0	1.5	0.0	2.0	3.0	0.0	11.0	2.0	0.0	10.0	3.0	3.0	45.0	0.0	16.0	23.0	14.5	16.0	20.0	5.0	6.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	2.0	0.0	0.0
Methanoplanus limicola	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanosphaera stadtmanae	0.0	5.0	5.0	0.0	0.0	30.0	0.0	0.5	130.0	2.0	30.5	13.0	0.0	18.0	1.0	0.0	28.0	1.0	14.0	10.0	2.0	0.0	0.0	7.5	0.0	25.0	0.0	4.0	7.0	2.0	1.0	61.0	11.0	6.0	14.5	58.0	4.0	12.0	22.0	64.5	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5
Methanopyrus kandleri	247.0	622.0	2574.5	94.0	427.5	3696.0	1420.0	210.5	2454.5	281.0	3110.5	2122.0	12.5	6623.5	351.5	274.0	1340.0	1481.0	2298.0	1142.5	1110.5	17.0	1604.0	834.0	11.5	1892.5	659.5	654.5	4012.0	1229.0	770.0	4761.5	191.0	2046.0	1584.0	2958.5	1210.5	2835.0	1741.5	4125.0	2987.0	7.5	7.5	3.0	3.5	12.5	5.5	13.0	7.5	1050.5	1927.0	10.0	6164.0	789.5	4169.0
