genes	logFC	logCPM	PValue	FDR
ENSG00000188869	-4.03290942590224	-1.06214423248201	0.00158194563549679	0.446995391026768
ENSG00000161905	-2.52791051507516	2.07908977110553	0.00158700218290424	0.446995391026768
ENSG00000065621	-2.5570796132311	-0.118615461396631	0.00160697136182087	0.446995391026768
ENSG00000228215	3.55763352304823	-0.0198900904154277	0.0016159425426688	0.446995391026768
ENSG00000053770	3.5651822744014	7.60990153721887	0.00164354058266075	0.446995391026768
ENSG00000249540	-4.57439150865119	-2.37203162193134	0.00164730148639105	0.446995391026768
ENSG00000253616	-3.75002028719992	-2.09434250417217	0.0016476265454046	0.446995391026768
ENSG00000144407	-2.93469270436533	-0.723760917492216	0.0016543303149969	0.446995391026768
ENSG00000223825	-3.16913500358511	-1.99885484849692	0.00167204747180098	0.448270776013491
ENSG00000068615	3.81383517424185	-0.257845460050254	0.00168241742457107	0.448270776013491
ENSG00000167798	-3.24272605099961	-0.722336248112732	0.00172638472785413	0.452895067593546
ENSG00000234607	-5.11149033623338	-2.40321747029683	0.00172977189576605	0.452895067593546
ENSG00000123080	-1.62457961071184	1.56006343230136	0.0017520226912502	0.452895067593546
ENSG00000184221	-2.28857727745355	0.546295668190213	0.00176047102469962	0.452895067593546
ENSG00000082293	3.48041670590434	1.05323733639938	0.00176865290913008	0.452895067593546
ENSG00000232133	-4.43457480761101	-1.56978079187306	0.0017705968551666	0.452895067593546
ENSG00000183580	-2.29269609294508	-0.140469141904189	0.0017926869283616	0.454868838316968
ENSG00000006757	-2.12418754876999	0.989156476736257	0.00180202417181451	0.454868838316968
ENSG00000233123	-4.89413577240681	-1.44255638900965	0.001847516380918	0.460288285343113
ENSG00000132693	-3.84215123986947	-0.487854828002903	0.00185605977939367	0.460288285343113
ENSG00000198712	2.29753831295046	12.6812731456421	0.00185948405515488	0.460288285343113
ENSG00000134072	-1.34644415997041	3.85434753861441	0.00191142050938236	0.470111423743476
ENSG00000215302	2.40606611365355	3.07796645734017	0.0019422797069059	0.472061737452403
ENSG00000281392	-2.74311967397047	-1.22635485374331	0.00195220064807573	0.472061737452403
ENSG00000187650	-2.04243562280161	1.06059181747509	0.00196429082972044	0.472061737452403
ENSG00000200394	3.37166043782623	1.56640307784918	0.00196981938130033	0.472061737452403
ENSG00000079557	-5.27168459575785	-1.95655756951814	0.00198503883906423	0.472061737452403
ENSG00000243122	-3.95020238912183	-2.27358603864921	0.00199317143106988	0.472061737452403
ENSG00000187066	-2.51024568051864	0.0601071857031029	0.00200818620127392	0.472699927426245
ENSG00000237973	2.46345968251158	9.02480827651453	0.00203266846569658	0.473434465912807
ENSG00000253230	-2.81110557893575	-0.444529452182482	0.00203598537519842	0.473434465912807
ENSG00000277504	-3.31925860398488	-1.51008473322866	0.00208308256116192	0.481468142811208
ENSG00000259422	-3.97318775125704	-1.54834676267881	0.00212775165791572	0.483731838616645
ENSG00000256553	-3.59174224858312	-1.31036803788109	0.00213785945598377	0.483731838616645
ENSG00000227543	-2.61372595644793	0.0857261760383273	0.00215505517071229	0.483731838616645
ENSG00000261340	-4.84723941639252	-2.18560520849914	0.00217564094732331	0.483731838616645
ENSG00000282728	-2.68304069599242	-1.48915518406065	0.00219544902523792	0.483731838616645
ENSG00000207001	3.08719887006141	3.00777620887098	0.00220169882034743	0.483731838616645
ENSG00000261773	-3.63319987413215	-2.2524897618103	0.00220751565781629	0.483731838616645
ENSG00000007062	-3.46397787955034	-1.10885987877258	0.0022270960691575	0.483731838616645
ENSG00000238531	2.98129480145211	3.51654537390556	0.00223179689760375	0.483731838616645
ENSG00000133597	2.88502200598143	0.927653772862512	0.0022353975065401	0.483731838616645
ENSG00000113905	-2.55535691712013	1.50458014080576	0.00223833679124486	0.483731838616645
ENSG00000201347	-3.46445064309631	-2.37453105544513	0.00224416876756054	0.483731838616645
ENSG00000267541	3.9284880587796	-0.182312869383969	0.00228416000259772	0.489601402121057
ENSG00000166793	-2.05850973719203	1.86197603589258	0.00230966649410204	0.492318244698374
ENSG00000204614	-2.43812726623842	0.441387173763864	0.00233749426190194	0.495497126191457
ENSG00000268660	-3.20138638620884	-0.843584639493551	0.00240097322416989	0.506156816840386
ENSG00000260298	-3.62210766692457	-2.3102573277338	0.00249341011340981	0.517927114884335
ENSG00000107882	-1.41023651144086	2.68259496048142	0.00249385313208495	0.517927114884335
ENSG00000013725	1.87769838976356	3.91736172467903	0.00249730286315685	0.517927114884335
ENSG00000132141	-2.04553059865332	3.45684992619149	0.00252956569962106	0.521797724532585
ENSG00000244003	-3.50833175151563	-1.81299902663916	0.00258126924333755	0.529476286535395
ENSG00000249072	-2.94387993012584	6.3703735470255	0.00261339865697291	0.529476286535395
ENSG00000163735	1.82847246983799	6.92069392431542	0.00262391426489679	0.529476286535395
ENSG00000275764	2.74035377218793	0.624418798916356	0.00262703002021141	0.529476286535395
ENSG00000206640	-3.13011729888212	-2.42110603515594	0.0026650665293678	0.529476286535395
ENSG00000118514	-3.40334756071797	-1.23192298939309	0.00267366408584457	0.529476286535395
ENSG00000136244	5.79219303371349	2.17078461927042	0.00268532655681103	0.529476286535395
ENSG00000200587	-1.67791977273706	0.90259087111425	0.00268816019650569	0.529476286535395
ENSG00000197888	-3.98226968570537	-2.08124219713697	0.0026909892586114	0.529476286535395
ENSG00000236349	-3.37684547140459	-2.00546813812593	0.00270491289823715	0.529500500405934
ENSG00000239855	5.71172923778115	-0.298237982034976	0.00275604496117586	0.536771233859876
ENSG00000182636	-3.1534248682906	-0.518353080159482	0.00278337742778394	0.538762225817859
ENSG00000271913	-2.63820966135145	-2.11834558647123	0.00279435161952027	0.538762225817859
ENSG00000155269	-2.33446849426532	0.809489497686856	0.00287809096095379	0.551179321182574
ENSG00000185641	-1.81544092630292	0.299323928769376	0.00292840096806725	0.551179321182574
ENSG00000187736	-2.11087506957302	0.469462811085001	0.00293126272877357	0.551179321182574
ENSG00000187624	-1.82204910225637	0.833992148036906	0.00294239790256854	0.551179321182574
ENSG00000171557	-3.1040496712737	0.560834752865404	0.00295817481657297	0.551179321182574
ENSG00000159167	-2.65818528311597	-1.25071283704539	0.00297376931437896	0.551179321182574
ENSG00000163376	1.64743594499362	3.14055162228905	0.00299321116403618	0.551179321182574
ENSG00000187997	-3.07552783038832	-1.70582863798313	0.00300057267817542	0.551179321182574
ENSG00000198886	2.21974921185278	13.8999659591901	0.003013049609949	0.551179321182574
ENSG00000249196	-4.75264788116616	-2.18352303625799	0.00302688411772823	0.551179321182574
ENSG00000211807	-3.71423160905706	-1.59484221284475	0.00303450691232013	0.551179321182574
ENSG00000151365	-3.6503413868577	-0.388631891674909	0.00303710324850567	0.551179321182574
ENSG00000005421	-4.73820560645246	-2.12460264687275	0.00304550709160513	0.551179321182574
ENSG00000079112	-4.20132443622866	-1.78734383751969	0.00306121490430043	0.551421096000933
ENSG00000152049	-3.29077610237927	-1.19495611580322	0.00309696991502973	0.553903435739682
ENSG00000198727	2.11250186908783	12.4187255756036	0.00310386881474227	0.553903435739682
ENSG00000143850	-2.03778908761597	1.24077115211487	0.00314487504449172	0.558622989384528
ENSG00000218766	-5.27205489817631	-2.61236505366382	0.00316649383352215	0.559871130896673
ENSG00000200049	-3.85932050620815	-2.44571314466019	0.00318500854014877	0.560561503066184
ENSG00000228349	-5.6182172159498	-1.65784029340081	0.00320533124272978	0.561562324753682
ENSG00000236565	-2.34670256057754	-1.15164461184033	0.00322556592664677	0.562538697607197
ENSG00000234715	-4.23701663740851	-1.5669114426406	0.00327063600542626	0.567817928761062
ENSG00000110448	1.65343490336478	3.51597688455613	0.00329476261441991	0.568140328549903
ENSG00000260086	-3.47468059890631	-1.77721632084305	0.00330210835244549	0.568140328549903
ENSG00000180089	-2.49708641697688	0.0482984135392171	0.00333219720171325	0.570757777836312
ENSG00000140279	-2.5293444448573	-0.956888377406067	0.00337657018185686	0.574268214037746
ENSG00000226015	-2.98298777615108	-0.286414640225178	0.00340067489940373	0.574268214037746
ENSG00000234945	-4.13228281914842	-1.24550302159963	0.00340109547725114	0.574268214037746
ENSG00000105808	-2.66951288194267	-0.129320392114113	0.00341742645260314	0.574268214037746
ENSG00000169067	-3.5605139991999	-1.56794308306344	0.00342752869616982	0.574268214037746
ENSG00000229091	-3.56535479276509	-1.87525933914773	0.00344303158401191	0.574357547023343
ENSG00000186526	-3.99086975533597	-1.41364948975825	0.00345863742778421	0.57446320705292
ENSG00000183134	-1.82610453954346	0.341759028695828	0.0034987109661019	0.578499051544967
ENSG00000198840	2.12526720806206	10.2013550616611	0.00351986133677461	0.578499051544967
ENSG00000223658	-4.77090173733603	-1.6226456668123	0.00353909951801992	0.578499051544967
ENSG00000234031	4.87749186226423	-0.870689169552274	0.00354324638013624	0.578499051544967
ENSG00000166840	-3.29420269978957	-1.46722476910596	0.00359715379607355	0.58030158129657
ENSG00000225511	-4.20696205688042	-2.48137540127759	0.00359837468459581	0.58030158129657
ENSG00000132744	-2.60555660886821	-0.362321057368383	0.00360266808512126	0.58030158129657
ENSG00000254328	-3.33772926129426	-1.69539291989601	0.00361758888278487	0.58030158129657
ENSG00000251164	-4.09016294181487	-0.946139766362393	0.00364176793473388	0.58030158129657
ENSG00000115163	-1.87489686526178	0.570147108131261	0.00364503443214328	0.58030158129657
ENSG00000167483	2.05187197823461	3.51718352682555	0.00366803018590545	0.581549513110828
ENSG00000206538	-2.74939296131684	-0.887134807064686	0.00369527318419772	0.581964168119024
ENSG00000187122	-2.10375020018287	-0.664701204272876	0.00371376619553178	0.581964168119024
ENSG00000228253	2.08176884023505	11.3200315374132	0.003716149426323	0.581964168119024
ENSG00000122729	-1.41153649598687	1.51226490348544	0.00373727099834415	0.582892738473448
ENSG00000229891	-2.94931075520641	-2.0371029391559	0.00377563404260741	0.586492011930207
ENSG00000130844	2.23677291349217	4.31194785627911	0.00380998205728701	0.588028915682192
ENSG00000135549	-2.31537832104085	-0.209870694431186	0.003820699289066	0.588028915682192
ENSG00000223734	-3.43404543793643	-2.50205309711637	0.00383150617495173	0.588028915682192
ENSG00000185433	-2.65020011511634	-1.73965287179909	0.00388065289593681	0.59018594303116
ENSG00000236502	-3.69785361360969	-2.98539237813814	0.00391534572344481	0.59018594303116
ENSG00000241043	-3.5973492970182	-1.73013007298096	0.00393431317170008	0.59018594303116
ENSG00000239402	-5.59574794592171	-2.19338709589742	0.00395200695949484	0.59018594303116
ENSG00000277715	-3.49888866540211	-1.52901761849115	0.00396054241926193	0.59018594303116
ENSG00000100652	-4.46482141325244	-2.79987523988226	0.00396944339968245	0.59018594303116
ENSG00000132481	-2.58795659111795	0.277741016697306	0.00399525443379902	0.59018594303116
ENSG00000005243	6.59029387281429	-0.843849960143982	0.00400263528094029	0.59018594303116
ENSG00000150681	1.63978613645026	9.51159314241376	0.00400846835348855	0.59018594303116
ENSG00000198763	2.25295102543227	14.0444464584749	0.00401163273386621	0.59018594303116
ENSG00000187144	-2.88235493311406	-1.82595922943944	0.00401661429631378	0.59018594303116
ENSG00000198398	-4.01838442341369	-2.76980790752167	0.00403014796377617	0.59018594303116
ENSG00000249274	-2.9602945105094	-1.17077099804894	0.00410656921303865	0.595947693936551
ENSG00000251791	1.61177639842713	3.56482407578128	0.0041070176234329	0.595947693936551
ENSG00000223668	-2.42535364311119	-1.49419602449736	0.00412436264735038	0.595947693936551
ENSG00000132329	-3.31799985991675	-1.21735035669906	0.00413794900293898	0.595947693936551
ENSG00000167920	-2.54295880101897	-0.932787636534513	0.00415416765547817	0.595947693936551
ENSG00000180549	-1.9032888408164	1.86517860704524	0.00416268718658767	0.595947693936551
ENSG00000278662	-3.15447435318794	-1.76916101282548	0.00418317750219741	0.596645587586389
ENSG00000263232	-4.36144877710236	-0.587101731338433	0.0042147961874377	0.596645587586389
ENSG00000238083	2.58618032885099	0.949738951592421	0.00422178826942919	0.596645587586389
ENSG00000135912	-1.27734041139184	2.52006018831114	0.00422976438238891	0.596645587586389
ENSG00000202318	-3.02885506646574	-2.40674174555469	0.00429637426906232	0.603821567602136
ENSG00000197798	-1.47258848995084	1.71406542049759	0.00436239130274004	0.609338763029781
ENSG00000106927	-3.41260532644961	-0.064445823478027	0.00436921599383922	0.609338763029781
ENSG00000279571	-3.75841203960025	-2.11488162218262	0.00438327508851698	0.609338763029781
ENSG00000172731	-2.44974392459888	-0.215735616712247	0.00439931441224187	0.609360633100707
ENSG00000278949	3.36112946419573	0.571152384563654	0.00443132992071541	0.61145731823047
ENSG00000171564	-2.96391325429415	1.68401823579586	0.00444632484847532	0.61145731823047
ENSG00000186312	-1.44109382815402	1.85901029564274	0.00449458439019495	0.612472303100412
ENSG00000277247	-4.50758766120368	-2.40087157803405	0.00450325977689105	0.612472303100412
ENSG00000231207	-4.31186597686304	-2.56979126656764	0.00452728519644931	0.612472303100412
ENSG00000272360	-4.18397787954435	-2.43713492488975	0.00454033324417256	0.612472303100412
ENSG00000272824	-4.34930625560178	-1.95448899556985	0.00456646903921583	0.612472303100412
ENSG00000259380	-3.61785063391721	-2.26831934563178	0.00458553023779814	0.612472303100412
ENSG00000151023	1.71897728809902	6.71184445727703	0.0045880892207276	0.612472303100412
ENSG00000242612	-1.85871056813184	0.0844590863154279	0.00460042014911299	0.612472303100412
ENSG00000158715	-1.71331991953698	0.479823364126402	0.00461166392753332	0.612472303100412
ENSG00000254911	2.93171071017446	3.11569123426017	0.0046545336489873	0.612472303100412
ENSG00000234455	-5.17350589144166	-2.64665655808628	0.00465516217628363	0.612472303100412
ENSG00000103056	-2.04893606412945	1.7350246785161	0.00467319794107968	0.612472303100412
ENSG00000207217	3.21637318883249	0.565219156603763	0.00468570987041174	0.612472303100412
ENSG00000101405	-4.56663725635147	-1.59475816710288	0.0046879850469231	0.612472303100412
ENSG00000275152	-2.77567088507999	4.9167426608601	0.00469315203063806	0.612472303100412
ENSG00000134240	-2.60749374595482	-0.837267978058617	0.00471705155482847	0.613504522222572
ENSG00000244355	-4.15176852318651	-2.2328339812813	0.00476584984570032	0.615988852922476
ENSG00000165449	-3.20885758200276	-1.4506629712207	0.00476826233626916	0.615988852922476
ENSG00000272316	7.02930278641894	-0.65392131971252	0.00483558309414339	0.622589436765414
ENSG00000179331	-2.39435862578978	0.490017281008229	0.0048641945837759	0.623247080798416
ENSG00000124749	-2.43259755682278	-1.69373645146659	0.00487317880107185	0.623247080798416
ENSG00000160766	-3.28189815495685	-1.77292514803739	0.00489047582862512	0.623381317583683
ENSG00000199933	-4.40192406115979	-2.51359989962681	0.00493074312718301	0.626432954648204
ENSG00000142632	-1.78921269321941	0.128725433862057	0.00495049050121229	0.626866071123806
ENSG00000135299	-1.94723758559106	1.48023300891996	0.00504264937188674	0.63643543125181
ENSG00000252957	-4.81904627168166	-2.49577727390311	0.00507713069476102	0.638686395070789
ENSG00000139209	-4.0799753822009	-1.0957995552779	0.00511868384964763	0.641809352755818
ENSG00000261098	4.79217557088615	-0.143193619823153	0.00517120630653687	0.643642112870738
ENSG00000162069	-2.6080011689713	0.758265795511364	0.00517579713688257	0.643642112870738
ENSG00000224728	-3.42827379678372	-1.25310807112151	0.00522660264387255	0.643642112870738
ENSG00000258902	-3.65329033179641	0.178114321624757	0.00524989746251974	0.643642112870738
ENSG00000135697	-2.61518736757824	-1.28887288802853	0.00527581527374059	0.643642112870738
ENSG00000172519	-2.39510965700018	-0.778957586331752	0.00530354237190779	0.643642112870738
ENSG00000281832	-3.27678947103082	-1.73544620536068	0.00530759070188526	0.643642112870738
ENSG00000211685	-3.08451660011291	-2.13852286761416	0.00530964849299718	0.643642112870738
ENSG00000170522	-2.52898083090897	0.321479752644297	0.0053185773219677	0.643642112870738
ENSG00000275964	5.14382340458267	-0.65369245382582	0.00532948464804786	0.643642112870738
ENSG00000176732	-3.37072591403261	-2.08120771064892	0.0053295059382255	0.643642112870738
ENSG00000105357	-2.46649317032699	0.410321895341356	0.00537221148402631	0.643642112870738
ENSG00000198888	2.23303658146007	14.0770869066977	0.00538730890071874	0.643642112870738
