genus	SAMPLE_100008_1	SAMPLE_100008_2	SAMPLE_100008_3	SAMPLE_100137_1	SAMPLE_100137_2	SAMPLE_100137_3	SAMPLE_100177_1	SAMPLE_100177_2	SAMPLE_100177_3	SAMPLE_100200_2	SAMPLE_100200_3	SAMPLE_100206_1	SAMPLE_100206_2	SAMPLE_100206_3	SAMPLE_100217_1	SAMPLE_100217_2	SAMPLE_100217_3	SAMPLE_100248_1	SAMPLE_100248_2	SAMPLE_100248_3	SAMPLE_100255_1	SAMPLE_100255_2	SAMPLE_100255_3	SAMPLE_100256_1	SAMPLE_100256_2	SAMPLE_100256_3	SAMPLE_100257_1	SAMPLE_100257_2	SAMPLE_100257_3	SAMPLE_100261_1	SAMPLE_100261_2	SAMPLE_100261_3	SAMPLE_100267_1	SAMPLE_100267_2	SAMPLE_100267_3	SAMPLE_100306_1	SAMPLE_100306_2	SAMPLE_100306_3	SAMPLE_100337_1	SAMPLE_100337_2	SAMPLE_100337_3
85011.0	2374.5	5029.0	19690.0	779.0	2241.5	33754.5	20778.0	2801.0	30512.0	2971.5	29232.5	20420.5	121.0	17124.5	2236.0	2241.5	12029.0	11988.5	37031.5	10086.0	6014.0	125.0	13201.5	9110.5	101.5	21581.0	6588.5	6732.5	30664.5	21334.5	6109.0	20571.5	2048.5	18600.0	14511.0	19409.5	10202.0	27292.5	21234.5	47396.5	48721.0
85012.0	1142.5	2147.0	8769.0	377.0	883.0	17205.5	9463.5	989.0	9072.0	1687.0	12278.5	9456.0	46.5	6812.0	730.5	879.5	4544.0	4890.5	18015.0	5506.5	2966.0	39.5	5499.0	3144.5	50.0	9373.0	2403.5	2965.0	11986.5	8935.5	2574.5	8699.0	789.0	8034.5	6854.5	8155.5	3820.0	13233.5	8883.5	24383.5	17540.0
85013.0	723.5	1083.5	5426.5	175.0	561.0	8464.5	4198.0	643.5	11552.0	1085.5	7102.0	5131.5	40.0	4366.0	367.5	1306.0	3672.0	2545.0	9002.5	3469.5	2246.5	32.5	4188.0	2561.5	26.5	5494.5	1945.5	1972.0	7123.5	6121.5	2151.5	5023.5	356.0	5316.5	2981.5	4696.5	2999.0	6943.0	6579.5	14099.0	11995.5
85014.0	49.0	94.0	330.0	14.0	24.0	708.0	370.0	18.0	838.5	76.5	589.0	552.5	3.5	369.0	32.0	32.0	240.5	262.5	822.0	278.5	79.5	3.0	274.5	97.5	3.5	600.0	98.0	111.5	804.5	326.5	113.5	464.0	28.0	604.0	377.0	438.5	149.0	880.5	492.0	1020.5	877.5
91347.0	45637.5	58551.5	240927.0	18379.5	21971.5	258275.5	158390.0	21479.5	205065.5	26991.5	454326.0	225725.5	1751.5	136979.0	31820.0	77168.5	215007.5	118534.5	350937.0	247529.5	126265.5	1158.0	274762.5	94055.5	1326.5	253137.5	217053.0	126036.5	505289.5	49740.5	67372.0	1300231.0	16640.5	165970.0	140244.5	197139.5	136117.0	305457.5	147899.0	392390.0	632422.5
94695.0	161.0	790.0	2529.0	90.0	289.5	4571.5	1252.5	121.5	1980.0	353.5	4161.0	1896.5	11.0	2245.0	169.5	178.5	903.0	1840.0	2670.5	1982.0	629.5	11.0	1600.0	845.0	12.0	2626.0	590.5	615.0	1886.5	598.0	653.0	4915.5	161.0	1996.5	2554.0	2837.0	1369.5	3260.0	2317.5	4760.0	3637.0
114380.0	283.0	671.5	3290.0	168.0	458.0	5798.0	2000.5	101.5	3224.5	442.0	5476.0	2422.5	20.0	3339.5	191.5	227.0	1125.5	3131.5	4137.0	1630.5	1036.5	22.5	2022.0	1196.5	14.0	2690.0	802.0	928.0	2524.0	1138.0	1155.0	4568.5	563.0	2880.0	3663.0	3893.0	1859.5	4899.5	3245.5	6190.5	6434.0
118964.0	1530.0	2431.0	11844.0	449.5	1356.5	22457.5	3970.0	690.5	18046.5	1553.0	22233.0	8288.5	72.0	10432.5	731.5	1914.0	9505.5	12685.5	23736.0	7755.0	15473.0	67.5	9024.5	7910.5	74.5	16854.5	2912.5	3837.5	22720.0	5405.0	4826.0	16408.5	992.5	11117.0	9816.5	16760.5	7317.5	20995.5	15071.0	30313.0	16173.0
118969.0	1567.0	3344.5	15190.0	909.5	2599.5	28674.5	5043.0	412.0	13051.0	3070.0	33139.0	9985.5	89.0	10969.5	1486.5	1209.0	6368.5	13145.5	10931.0	10327.0	6914.0	80.0	10027.5	6354.5	96.0	16022.5	3611.0	6938.0	18547.0	10792.0	5879.5	18446.5	1322.0	19103.0	14040.0	17373.5	12278.0	22399.5	18990.5	45333.0	38773.0
119069.0	91.0	134.5	633.0	18.5	175.0	1270.0	292.5	11.0	556.5	113.0	2184.0	387.0	22.5	700.5	149.0	156.0	334.0	715.5	838.0	301.0	192.5	1.0	324.0	188.5	5.5	536.5	180.5	129.0	677.0	204.0	124.0	1069.0	113.5	561.0	2420.5	871.0	441.0	1175.0	12695.5	1052.0	4405.0
133814.0	101.0	77.5	753.5	36.5	73.5	596.0	519.5	146.0	734.5	74.5	540.0	1236.5	3.5	244.5	184.5	59.5	300.0	363.5	665.0	407.5	271.0	3.0	310.0	349.0	2.5	899.5	139.5	290.5	874.5	944.5	215.5	463.5	17.0	614.0	271.0	612.0	407.5	618.5	397.5	1697.5	1461.0
135613.0	1158.5	2479.0	18416.0	704.5	2286.0	20573.5	6488.5	460.0	9966.0	2058.5	22477.5	18207.0	87.0	9812.0	8933.0	2233.0	6396.0	13099.0	20450.0	7711.0	4190.0	79.5	7869.0	5457.0	65.0	10442.0	3845.0	4176.5	14001.5	4078.0	4483.5	15189.0	1790.5	12285.0	12804.5	12609.0	7114.0	21942.5	17967.0	24677.0	27806.5
135614.0	3124.5	7581.0	34348.5	1306.0	4075.0	45275.5	18806.5	2103.0	25720.5	4137.5	47071.0	26059.0	178.0	22516.0	7039.5	4899.5	15388.5	21551.0	77513.5	17148.0	9229.0	195.0	18464.0	10975.5	136.0	31861.0	7615.5	8372.5	41157.5	9894.0	12077.0	28442.0	22994.0	26326.5	24455.0	23375.5	16616.0	39879.5	43472.0	48743.0	48902.5
135615.0	55.0	129.5	878.0	43.5	298.5	1258.0	323.0	32.0	873.5	108.5	1412.5	602.0	4.0	561.0	58.5	57.5	162.0	532.0	644.5	338.5	145.5	4.0	633.5	214.5	5.5	478.5	157.5	198.0	894.0	258.5	209.0	843.0	126.5	545.5	581.5	686.0	413.0	926.5	1399.0	1217.5	1025.5
135618.0	236.5	505.5	2433.5	133.0	491.0	4005.0	1314.5	81.0	1592.0	387.5	4066.0	1353.0	16.0	1956.5	240.5	168.5	1348.5	2162.5	4044.5	1336.0	758.5	11.5	1521.5	1187.5	12.5	2144.0	850.5	786.0	3054.0	831.5	1004.5	3171.5	285.0	1853.0	2282.0	2331.5	1325.0	3476.5	3308.5	4523.5	4332.0
135619.0	2078.0	8911.0	17317.0	1597.5	2476.5	26472.0	10701.5	908.0	18057.0	3026.0	25354.5	15251.0	106.5	13471.5	3387.0	1939.5	6997.0	19627.5	28529.5	8613.5	6532.5	104.5	10599.5	7092.5	91.0	17055.0	14235.0	6362.0	19729.0	5193.0	6156.5	48455.0	2307.0	15335.5	16025.0	16870.0	9076.5	27608.0	23397.5	31484.0	43427.0
135622.0	2432.0	4883.0	22278.5	1034.5	2489.5	37181.0	16932.0	1166.5	18590.5	2654.0	33976.0	58496.5	139.0	15302.5	4539.5	6391.5	7719.5	17300.5	47286.0	11078.5	6167.0	130.5	13846.0	6865.5	89.5	19887.0	7197.0	8252.5	21006.5	5473.5	5359.5	25919.5	2355.0	17802.5	17397.5	16291.5	9115.0	27656.5	19200.5	35443.0	52284.5
135623.0	17250.0	33296.5	229738.0	7626.5	24521.0	332070.5	106368.5	8356.0	374398.0	21196.0	214979.0	241166.5	1893.5	73419.0	16341.5	19375.0	255129.0	87605.5	212249.0	104993.0	58124.5	941.5	106290.5	77443.0	833.0	141422.0	43561.5	66542.5	277168.5	74537.0	188991.5	5978863.5	12616.0	186524.5	202196.5	201787.0	368999.0	294751.5	326539.5	309438.0	330434.5
135624.0	719.5	1570.0	6767.0	378.0	793.0	10112.0	3102.5	552.5	8922.0	913.5	10275.0	108883.5	93.0	5754.5	1884.0	1043.0	4749.0	5553.5	13764.0	4765.0	1949.0	50.5	9214.0	3033.5	42.5	5544.5	3291.0	3585.5	9427.0	1440.0	2027.0	8132.0	804.5	5526.5	4967.5	6431.0	3208.0	9639.0	8211.5	10289.5	24428.0
135625.0	2922.0	36389.5	23785.0	1148.5	3231.5	32718.5	27298.0	4029.0	25151.5	4186.5	34702.5	49544.5	243.5	13437.0	3065.5	4181.5	20890.5	11803.0	27933.5	19205.0	5458.0	103.5	18789.0	10238.0	135.0	34071.0	7054.0	10273.5	50201.5	18055.5	5387.0	189314.5	1374.5	22908.0	17584.5	17852.5	18129.0	36287.0	27189.5	53856.5	60043.5
171549.0	2792.5	17085.5	30972.0	1789.5	5085.5	64096.5	41852.0	5403.5	57397.5	5771.0	66977.0	85723.5	249.5	18883.5	4639.0	2552.5	13023.0	17197.0	30876.5	13541.0	10577.5	178.0	25594.0	16994.5	152.0	40679.0	7122.0	10282.5	37642.0	15067.0	9597.5	34136.5	1894.0	21712.0	19725.5	206019.0	13631.5	32174.0	30889.5	89533.0	89522.0
186328.0	117.5	308.5	1377.5	60.0	130.5	2105.0	761.5	91.5	902.5	179.0	4704.0	1378.5	6.0	2591.5	96.5	92.0	334.0	1084.5	1204.0	505.0	451.0	27.0	1282.0	423.0	11.0	1223.5	256.0	250.5	991.5	410.5	516.0	1993.5	100.5	885.5	1580.5	3335.5	576.5	1428.5	1045.0	2672.5	1432.0
186329.0	109.0	362.0	1697.0	46.0	500.5	2959.0	810.0	92.5	1239.0	251.5	3818.5	1226.5	14.0	1773.0	89.0	129.5	348.0	1378.0	1626.0	917.0	640.0	8.0	1052.5	583.5	7.0	1335.0	390.5	465.5	862.0	500.5	341.0	2422.5	187.5	1404.0	1907.0	2135.0	770.5	1772.0	1503.0	2652.5	2896.5
186332.0	0.0	10.0	6.0	5.0	5.0	35.0	0.0	0.0	3.0	2.5	37.0	12.5	0.0	32.5	0.0	0.0	3.0	42.5	48.0	20.0	0.0	0.0	19.0	6.0	0.0	11.0	0.0	1.0	2.0	3.0	6.0	95.0	0.0	27.0	38.5	32.5	17.0	11.0	14.0	44.0	21.0
186802.0	13026.5	34683.5	162391.5	8200.0	15813.0	284932.5	135004.5	20461.0	133260.5	24883.5	254506.5	497363.5	1413.0	77127.0	11724.5	26730.5	205770.5	100155.5	237766.0	120842.0	56134.5	830.0	144696.0	59638.5	986.5	231335.0	39362.5	48315.5	385590.5	75714.5	53037.0	2759052.0	11254.0	138378.5	119909.5	584491.5	164016.5	218659.0	142606.5	269788.0	550760.0
186826.0	9686.5	98789.0	74291.0	3229.0	10561.0	172856.5	78150.0	9105.5	81314.5	13283.0	129136.5	125552.5	714.0	60104.5	30865.5	13457.5	188185.5	34491.0	102685.0	47375.5	34343.5	810.5	91379.0	65418.5	521.5	129181.0	30953.0	27781.5	157981.5	63167.5	51630.0	1096268.0	5329.0	69987.5	50839.5	101846.0	36811.5	111420.0	83183.5	221829.0	162475.0
188710.0	26.5	80.0	362.5	26.0	56.0	706.5	110.5	7.0	355.5	49.0	643.0	231.5	2.5	358.0	22.5	27.0	104.0	351.5	327.5	283.5	48.5	5.0	151.5	115.5	3.0	248.0	61.5	97.0	300.0	153.5	70.0	576.0	27.5	278.0	436.5	436.5	288.0	480.5	381.5	678.5	608.0
189769.0	17.0	37.0	202.0	11.5	32.0	328.5	110.0	3.5	142.5	43.0	308.0	150.0	1.0	193.5	6.0	15.0	44.0	166.0	231.5	128.5	99.5	1.0	146.0	68.0	0.0	152.0	76.5	42.0	97.5	39.0	105.5	278.5	28.0	143.5	227.5	282.5	92.0	254.5	199.0	242.0	373.0
189772.0	28.0	86.0	454.0	9.0	38.5	487.0	272.0	21.0	334.0	55.0	593.5	688.5	3.0	275.5	30.5	28.5	1624.0	258.0	609.5	175.0	107.0	2.0	266.5	102.5	1.0	349.0	108.0	185.0	350.0	207.0	109.5	398.5	12.0	354.0	239.5	322.0	213.0	470.0	177.0	703.0	563.5
189776.0	29.0	98.5	294.0	9.5	14.0	322.0	173.5	7.5	125.0	29.5	268.0	115.5	0.0	189.5	2.0	14.0	51.5	154.5	327.0	96.5	90.0	2.0	87.5	128.0	1.0	55.0	84.0	48.5	203.0	134.0	57.0	293.0	11.0	141.0	194.5	186.5	98.5	198.0	217.0	370.0	316.0
189778.0	219.0	564.0	2730.0	87.5	379.5	8523.5	1645.5	68.0	2118.0	361.5	4360.0	1478.5	11.5	2571.0	896.0	126.5	1034.0	2289.0	2878.5	1739.5	870.5	26.0	1476.5	901.0	10.5	2531.0	624.0	685.0	2620.0	699.0	2314.0	3065.0	241.5	2344.0	2719.5	3445.0	1799.0	4203.0	2686.0	6175.0	3788.0
191393.0	102.0	177.5	1054.5	55.0	127.5	1876.0	441.5	30.0	755.5	177.0	1687.0	751.0	3.0	741.0	71.5	38.5	313.0	775.5	951.5	500.0	283.5	8.0	464.0	477.0	1.0	739.0	188.5	299.5	810.0	398.5	310.5	1475.5	105.0	802.5	959.5	1070.5	739.0	1650.0	1142.0	1642.5	1329.0
191411.0	100.5	303.0	1606.0	75.0	800.5	2904.0	635.0	35.5	1371.5	242.0	2763.0	733.5	5.5	1650.5	86.5	87.0	380.0	1545.0	1356.5	614.0	618.5	8.5	1000.0	484.5	5.0	1360.0	244.0	360.0	1174.0	605.0	481.5	1978.5	210.0	1175.5	1578.0	1714.0	855.0	1986.0	1296.0	2963.5	1555.0
200644.0	7878.0	43733.0	77979.5	3405.5	12702.5	137957.0	36855.0	5368.5	66243.0	11956.5	146297.0	59716.5	496.0	63888.0	11326.0	10360.5	32570.0	67459.0	167971.0	49476.0	26680.5	443.0	71184.5	33249.5	500.5	149331.5	21707.5	28630.0	103903.0	26025.5	25972.0	95774.5	6719.0	71640.5	67046.5	82198.5	46154.0	145299.5	93561.5	179365.5	168186.0
200666.0	1962.0	3603.0	20976.0	696.0	2997.5	27238.5	10286.5	722.0	13424.0	2675.5	30014.5	14142.5	122.5	16883.0	3147.5	2251.0	8103.0	14295.5	25630.0	9117.5	6529.0	107.0	9592.0	7702.0	104.5	18829.5	5545.0	6554.0	26055.5	5826.5	4476.0	19571.5	1535.5	21799.0	17710.0	18582.5	9765.5	25187.5	22946.5	35444.0	28839.0
203487.0	43.0	167.0	712.0	18.0	80.5	1293.5	360.0	16.0	578.0	76.5	1143.0	275.0	3.0	705.5	25.0	16.5	156.5	638.5	1037.0	230.0	130.5	1.0	376.0	183.5	2.0	325.0	143.0	137.0	274.5	331.0	112.0	1054.5	95.5	663.0	881.5	786.0	360.0	833.5	689.0	1169.0	1724.5
203491.0	1112.0	8941.0	13007.0	381.5	879.5	18592.5	15856.5	2842.0	13811.0	1486.5	12694.0	26759.5	89.5	6807.5	1294.5	909.5	4725.0	3020.5	16979.0	3756.5	3064.0	56.5	9999.0	3523.0	67.5	9279.5	2997.0	3527.0	31393.0	2946.5	2774.0	6612.0	329.0	5335.0	3935.0	7028.5	3778.5	8959.0	8080.0	47206.5	25462.5
204433.0	236.5	725.5	3341.5	122.0	410.0	6573.0	1479.0	114.5	17095.5	338.0	4518.0	1345.0	29.5	3011.0	143.5	148.5	792.5	2753.0	2485.5	1431.0	1019.5	24.0	1403.0	1003.5	11.0	2138.0	542.5	879.0	1877.5	877.5	1742.0	4078.5	368.5	2363.5	2900.5	3246.0	1941.0	4028.5	2655.5	5015.0	3796.5
204441.0	2465.5	6179.5	33884.0	1095.5	2976.0	39964.5	13759.0	2036.5	20721.5	3855.5	46008.0	45636.0	213.0	22553.5	5645.5	3740.0	11678.5	20418.5	31023.5	15188.5	8716.5	137.0	16001.0	10591.0	112.5	21845.0	6708.5	9799.0	26634.0	8519.5	14537.0	30841.0	2668.0	22465.5	21393.5	29419.0	16399.5	38092.0	27623.5	47309.5	43523.5
204455.0	4084.0	11132.5	41149.0	1238.5	4982.0	59511.5	34176.5	2495.5	36490.5	6474.0	59967.5	37869.0	241.5	27795.5	3413.0	4118.0	18169.5	26976.5	77961.5	22837.5	14755.5	234.5	44800.0	15386.0	185.5	33714.5	12679.0	17743.0	43856.5	16060.5	11949.5	43062.5	3629.5	57619.0	30683.5	43884.5	20423.0	54898.0	56439.5	90709.0	90765.0
204457.0	5663.5	12398.0	63691.0	2129.5	4877.0	89631.5	29028.0	2123.5	50393.5	8455.0	90383.0	32990.0	321.5	50327.0	4038.5	5626.5	21423.0	48561.5	61155.5	29350.0	16729.0	310.0	36201.5	24411.0	287.0	51972.5	14746.0	16529.5	64713.5	23511.0	13889.5	65344.0	5683.5	55510.5	50050.0	57760.5	40294.5	72764.5	57399.5	122625.0	104175.0
204458.0	1779.0	3297.0	27184.5	567.0	1537.5	21105.0	6378.5	690.5	12374.0	1931.0	21903.5	9002.5	79.5	11840.0	1930.5	1212.0	9086.5	9514.5	26877.0	7381.5	6743.0	94.5	10344.5	5583.0	57.0	14088.5	3713.5	3997.5	15882.5	4906.0	3600.0	13868.0	1640.0	14993.5	10986.0	13682.0	8827.5	17124.0	12568.0	27670.5	25581.5
205948.0	2.0	14.5	44.0	0.0	7.0	137.0	34.5	3.0	138.5	6.0	81.0	85.0	0.0	94.0	5.0	3.0	3.0	38.0	55.0	22.0	22.0	0.0	25.0	22.5	0.0	31.0	8.0	1.0	28.5	38.0	2.0	76.0	9.0	110.0	73.0	59.0	24.0	40.0	55.0	174.0	104.0
206351.0	3441.5	123769.0	36695.5	1264.5	6314.5	63862.0	16255.0	5066.5	35345.5	6091.0	75469.5	45487.0	348.5	30595.5	3497.0	2676.5	27138.5	27898.5	31331.0	17223.0	12540.0	184.0	27244.5	14945.0	218.5	53495.0	10127.5	14426.0	52219.0	12748.0	10972.5	41380.0	2955.0	27583.5	31624.5	36816.5	25370.0	51843.0	39237.0	115778.0	65135.5
206389.0	556.0	1414.5	6944.0	239.5	1555.5	11334.5	2616.5	196.0	5701.5	1007.0	13476.0	4544.0	48.5	6641.5	492.0	595.5	1977.0	6556.5	7199.0	3068.5	1959.5	39.0	3965.0	2418.0	44.5	6753.5	1638.5	2257.5	5056.0	2144.0	1827.5	9068.0	778.5	5260.0	7714.0	6940.5	3782.0	9548.5	8601.0	12353.0	19649.5
213113.0	78.0	222.5	969.0	42.0	121.5	2173.5	544.5	10.5	598.0	158.5	2812.5	588.5	4.0	939.0	52.5	67.0	239.0	1113.0	593.0	710.5	466.0	5.0	349.5	413.5	4.0	1042.5	161.0	228.5	762.5	341.5	251.5	1893.0	73.5	994.5	1958.0	1425.0	848.5	1690.0	1481.5	2205.5	1785.0
213115.0	380.5	994.5	4850.0	202.5	1201.5	8491.0	2546.5	153.0	4576.0	662.5	8470.5	2793.0	24.5	5491.5	300.5	363.0	1676.5	4424.0	6136.0	2197.0	1849.0	26.5	2350.0	1759.5	28.0	3704.5	1361.5	1455.5	3572.5	1403.5	1468.0	7153.0	493.5	3985.0	4989.0	5703.5	2712.5	7688.5	4872.0	9937.0	7541.0
213118.0	322.5	831.0	3739.0	142.0	1001.0	6548.0	1655.0	93.0	2815.0	496.0	6737.5	2129.0	21.5	3676.5	213.0	319.5	1030.5	3831.5	3896.0	1967.5	1646.5	22.0	1827.5	1237.0	23.5	3200.5	811.5	984.0	3077.5	1524.0	1059.0	5226.5	554.5	3046.5	4047.5	4030.0	2166.0	5927.5	3501.0	7995.5	5902.0
213462.0	110.0	273.5	1513.0	52.5	310.5	2785.0	655.5	37.0	1064.5	206.5	2670.5	824.0	10.0	1411.0	102.5	157.5	419.0	1410.5	1527.0	762.5	659.0	5.5	701.0	479.0	5.5	1046.5	306.5	361.0	960.5	439.0	590.0	2109.0	178.0	1366.5	1660.0	1688.0	796.0	2011.5	1466.5	2924.0	2229.5
213481.0	565.5	1380.0	8772.0	243.5	14788.0	10326.5	2210.0	196.0	6579.0	926.5	11757.5	3381.5	43.0	6231.5	298.5	476.5	2140.0	5746.5	6736.5	3976.5	2321.0	34.0	3820.5	2569.5	40.0	5270.5	1587.0	1596.0	13228.0	1531.5	1452.0	7847.5	650.0	5423.5	7392.5	6676.5	5052.0	9096.5	6646.5	14324.5	13002.0
213849.0	571.0	3909.0	7356.0	354.0	1272.5	14586.0	4411.0	328.5	7338.0	1083.0	14558.5	8921.0	39.5	7252.0	449.5	429.0	2874.0	6884.0	8004.0	3855.0	2112.5	40.5	5059.5	3127.5	28.0	5193.0	1675.5	3069.5	7648.5	2757.0	2259.0	11356.0	956.0	6809.0	7497.5	7420.0	5365.5	12012.0	7620.5	13639.0	13609.5
218872.0	23.0	103.0	868.5	20.0	117.5	939.0	174.0	29.0	418.5	66.0	828.5	364.0	2.0	629.5	14.0	24.5	104.5	969.0	518.5	423.5	138.5	3.0	320.0	144.5	4.0	413.0	92.0	91.0	328.0	142.5	98.5	562.0	70.0	757.5	602.5	487.5	408.5	717.0	449.5	2173.5	629.5
219686.0	138.5	309.0	1165.5	52.0	133.0	2477.5	666.5	46.5	1889.0	201.0	1943.5	760.0	5.0	1305.5	78.0	145.5	568.5	1020.5	1596.5	565.0	390.5	12.5	775.5	628.5	10.5	1201.0	367.5	493.5	1143.0	372.5	561.5	1404.5	141.0	1258.5	1033.5	1665.0	676.0	1714.5	1060.5	2925.0	3285.5
224468.0	2.0	22.5	61.0	3.0	2.0	89.5	17.5	1.0	59.5	12.5	79.5	38.5	0.0	61.0	5.0	5.0	9.0	61.0	50.5	57.0	26.5	0.0	14.0	28.0	0.0	33.0	13.0	21.5	26.5	48.5	5.0	100.0	15.0	56.0	108.5	71.0	44.5	108.0	36.0	85.0	79.5
225057.0	122.0	306.5	1886.5	172.5	485.0	3083.0	915.0	63.0	1299.0	242.5	3293.0	1025.0	15.0	1643.0	97.5	107.5	385.0	1873.5	1899.0	755.0	506.5	14.0	967.0	581.5	3.5	1309.0	381.0	475.0	1077.0	502.5	420.0	2167.0	219.5	1452.0	1990.0	1714.0	909.0	2371.5	1937.5	2955.5	3119.0
235899.0	23.0	48.0	323.0	10.5	39.0	466.0	131.5	9.5	130.5	42.5	410.5	156.0	1.0	326.5	16.0	19.0	70.5	259.0	357.5	161.5	95.0	1.0	109.0	85.5	1.0	251.5	27.5	52.5	198.0	73.5	49.0	446.0	60.5	270.0	285.0	334.0	135.5	401.5	244.0	356.5	472.0
255473.0	5.0	19.0	131.5	3.0	7.0	254.5	86.0	5.0	77.5	24.0	300.0	55.0	0.0	151.0	8.0	10.0	58.0	150.5	170.5	66.0	37.5	0.0	82.5	35.0	0.0	85.5	36.0	32.5	72.5	21.0	41.0	197.5	35.0	294.5	147.0	135.5	92.0	146.5	159.0	232.5	262.5
278081.0	4.0	2.0	1.0	0.0	0.0	16.0	0.0	0.0	3.0	2.0	9.0	79.5	0.0	7.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	11.0	7.0	0.0	9.0	15.0	4.0	47.0	0.0	6.0	7.0	2.0	12.0	2.0	14.0	0.0	1.0
278082.0	14.5	66.0	176.5	9.0	46.5	621.5	123.5	7.0	246.0	27.0	309.0	140.0	2.0	252.5	8.0	15.5	73.0	260.0	299.0	106.5	42.0	1.0	144.0	80.0	0.0	131.0	57.0	37.0	154.0	67.5	236.0	574.0	100.0	200.5	250.5	1049.0	138.5	1006.0	220.0	515.0	296.0
292629.0	75.0	139.5	812.5	38.0	156.0	1598.0	339.5	46.5	701.5	133.5	1570.5	825.5	5.0	822.0	21.0	64.5	363.0	839.0	655.0	324.5	298.0	2.5	363.0	335.0	4.0	925.5	198.0	240.5	746.5	254.5	433.5	1176.5	60.0	785.0	788.5	1012.5	603.0	1239.0	688.5	2008.5	1415.5
307595.0	19.5	20.5	138.0	7.0	18.0	226.0	94.5	8.5	138.0	24.5	372.0	101.5	0.0	145.5	6.0	7.0	78.5	116.0	148.0	44.5	41.5	0.0	142.0	60.0	1.0	224.5	38.5	41.0	103.0	62.0	31.0	244.0	18.0	161.5	142.0	131.5	99.0	102.5	198.5	140.5	1061.5
332160.0	17.0	11.5	88.0	1.0	22.0	127.5	35.0	7.5	59.0	10.0	90.0	58.0	2.0	91.5	23.0	7.0	13.0	72.0	42.0	27.5	28.0	0.0	30.0	24.5	1.0	5.5	34.0	5.0	39.0	15.0	60.0	112.0	8.0	50.0	144.5	135.5	55.0	96.5	60.5	246.0	84.5
343329.0	0.0	3.0	3.0	0.0	1.0	20.5	9.0	0.0	5.0	1.0	8.0	4.0	0.0	9.0	0.0	0.0	0.0	17.0	4.0	3.0	1.0	0.0	12.0	2.0	0.0	1.0	0.0	6.0	1.0	0.0	1.0	20.5	1.0	6.0	16.0	6.0	4.0	4.0	6.0	18.0	7.5
362534.0	4.5	10.5	131.0	1.5	12.0	91.5	56.0	1.0	33.5	2.0	124.0	52.5	0.0	52.5	19.0	51.5	14.5	54.0	113.0	99.5	25.5	0.0	24.5	15.5	0.0	65.0	5.5	31.5	81.0	21.0	15.5	77.5	19.5	36.5	49.5	86.0	36.5	123.0	78.5	137.5	29.0
388448.0	14.5	60.0	365.5	9.5	12.5	380.0	218.0	7.5	239.0	29.5	327.0	138.0	1.5	190.5	14.0	8.0	68.0	190.0	304.5	132.5	91.5	4.5	205.5	110.0	1.0	160.5	50.0	101.5	202.0	82.5	75.5	346.0	8.5	203.5	232.0	212.5	134.5	342.5	235.5	578.5	561.0
414714.0	114.0	211.0	1035.5	18.0	290.0	1777.5	791.0	160.5	3068.5	206.0	1039.5	873.0	5.5	636.0	120.5	288.5	702.5	430.5	1574.5	748.0	356.5	7.5	687.0	614.5	5.0	1410.0	403.5	300.0	1262.5	780.5	396.5	940.5	50.0	860.5	463.5	821.0	557.5	968.5	1181.0	2179.5	1336.0
415000.0	101.0	298.0	1821.5	54.0	132.0	2504.0	690.0	36.5	1632.0	210.0	2260.5	884.0	6.0	1340.0	157.0	131.0	373.0	1385.0	2553.0	759.5	524.0	6.0	3067.5	552.0	9.5	1220.0	726.5	389.0	1277.0	582.0	405.5	1662.5	100.0	1290.0	1299.5	1356.0	851.0	1975.5	1429.0	3284.5	2346.0
415001.0	25.0	114.5	274.0	8.0	41.0	460.5	162.5	10.0	237.5	30.0	564.0	197.5	2.0	184.0	21.0	15.5	105.5	240.0	424.5	166.5	134.5	3.0	399.5	92.0	3.0	361.0	104.5	80.0	211.5	189.0	220.5	341.5	51.5	230.5	299.0	357.0	230.5	493.5	234.0	841.0	492.0
453227.0	7.0	18.5	37.0	2.5	14.5	125.5	42.5	1.0	85.0	14.5	106.0	6.0	0.0	114.0	2.0	5.0	9.0	46.5	54.5	28.5	45.0	0.0	35.5	29.0	1.0	70.0	46.0	23.5	90.5	4.0	27.5	100.0	25.0	77.0	84.0	159.5	58.0	101.5	76.0	162.5	85.0
455492.0	2.5	1.0	14.5	0.5	3.0	18.0	5.0	0.0	8.0	5.0	38.0	4.0	0.0	6.5	0.0	3.0	5.0	9.0	47.0	7.0	0.0	0.0	13.0	13.5	0.0	0.0	0.0	0.0	0.0	4.5	1.0	7.0	11.0	13.5	19.0	19.0	10.5	8.0	22.0	44.5	23.5
464095.0	2232.5	421.0	3069.5	172.0	142.0	3950.5	3650.0	77.0	1528.5	297.0	4217.0	27432.0	33.5	5489.0	128.0	998.5	672.0	3181.5	2691.0	1916.0	631.0	16.5	1078.5	729.0	18.5	1334.5	736.0	413.0	1221.5	545.5	10732.5	20417.5	98.0	2289.0	2596.5	2626.5	1803.5	2768.0	2317.5	4696.0	3052.0
