genes	logFC	logCPM	F	PValue	FDR
29465	0.706299647203004	10.8064823154389	5.84156179241589	0.019963678984616	0.25689963106097
129337	-0.585591561888721	10.1491734188365	5.82893864900872	0.0200897632261301	0.25689963106097
160794	1.05507624241928	3.02105033931474	5.8209764119055	0.0201697328988233	0.25689963106097
1240886	0.651049512509606	7.78429128709215	5.82010689518376	0.0201784867007961	0.25689963106097
44000	-0.691557396563529	6.48869204036209	5.81638777311767	0.020215974846006	0.25689963106097
33055	-0.248820714552616	7.95831403582713	5.81270500624525	0.0202531703399096	0.25689963106097
909656	0.898118810255425	9.71195566995339	5.80671562959529	0.0203138195594326	0.25689963106097
293431	-0.926843857500755	3.09229620012124	5.8018495384367	0.020363238034799	0.25689963106097
402649	0.808090028139086	4.62165123374988	5.76808750767928	0.0207096955033749	0.258136636962
117156	0.50777633669053	8.08696383444867	5.76797914397179	0.0207108176586235	0.258136636962
46254	-0.64957202638469	6.72043543360429	5.73617166369571	0.0210430430859095	0.260706923022436
258255	-0.341468815873723	7.45524169754179	5.67325139897253	0.0217172513194211	0.261884722242885
31988	-0.241709375999605	9.49634858506629	5.66764844519114	0.0217784060722592	0.261884722242885
747294	-0.610303548547118	3.79625796578828	5.6357426504709	0.0221302016919963	0.261884722242885
336260	-0.679263931361173	5.73479804732062	5.6147865510111	0.022364591288604	0.261884722242885
83618	-0.845410911082234	8.28766879937892	5.61313248442259	0.022383205171332	0.261884722242885
120212	0.514833220803405	4.66208486520233	5.61296971755713	0.0223850377543662	0.261884722242885
1330547	0.487772479075166	7.44670409953073	5.59709521778754	0.0225645465910744	0.261884722242885
92793	-0.428651424898313	8.70039710438827	5.59505977392439	0.0225876752946705	0.261884722242885
2560207	-0.722760562080868	4.00412249444678	5.59018177233373	0.0226432079047268	0.261884722242885
570266	-0.418043722773977	6.45362068488997	5.58936291929242	0.0226525443752903	0.261884722242885
2370	-0.564101340000741	10.83722901136	5.57156630081441	0.0228564872344024	0.261884722242885
186650	-0.437759984058429	5.91132179385117	5.57135160691645	0.0228589595906879	0.261884722242885
83770	2.29019119252627	6.26360460881882	5.56916353891482	0.0228841732203341	0.261884722242885
46466	0.829842058033158	4.48713919898482	5.56691051913163	0.0229101666147715	0.261884722242885
665874	-0.307245882650112	10.7807641364625	5.53620109753818	0.0232676548867522	0.264509769014782
28209	-0.450140699421593	5.52104074351695	5.49479172164062	0.0237592501553729	0.268140006295075
51196	-0.406152164195847	7.86509578527236	5.48756477318932	0.02384618712339	0.268140006295075
435913	-0.858633448693702	3.30944352227354	5.42591958064207	0.0246018442412113	0.275141706676033
65047	-0.852211243832946	9.04527097279867	5.40917740592265	0.0248115033891076	0.275748213661407
893	-0.379734228623974	7.38254873765863	5.40036545051504	0.0249226273343079	0.275748213661407
447792	0.682462693982157	4.94023205691136	5.36409320006405	0.0253857282170972	0.279378040857309
1091	-0.538803611900017	6.79696405182709	5.33408264557036	0.0257759049320855	0.279934685467391
89092	-1.41037482683691	2.85186827502931	5.32128071148333	0.0259443121450003	0.279934685467391
665568	0.583076378524352	8.29190970890484	5.32106637418812	0.0259471418042541	0.279934685467391
2529408	0.546763554682761	8.95655098151533	5.31832615190514	0.0259833473127458	0.279934685467391
28250	-0.577974683623558	7.05743462962093	5.30566723454027	0.0261513141513914	0.279934685467391
947525	0.697307146699583	7.06667015783176	5.26865045245587	0.0266492395431588	0.279934685467391
1301	0.610140130687437	13.3038255712025	5.26071544257217	0.0267573030199711	0.279934685467391
352449	-0.673442559038927	4.11643561660243	5.26030401335056	0.026762918988183	0.279934685467391
90243	-0.461902902953569	6.54203120624819	5.24479631114483	0.0269755287775806	0.279934685467391
366614	0.68134282333296	6.6557258623717	5.23626325186385	0.027093294168613	0.279934685467391
780	-0.419045597394907	8.78672744052964	5.23464494051256	0.027115691196918	0.279934685467391
507	1.1024923192617	10.6561962725032	5.23277512583121	0.0271415938787855	0.279934685467391
1234	-0.42699491034746	9.06754140315044	5.22877872300551	0.0271970460167476	0.279934685467391
69474	-0.594322291854091	6.55234665476385	5.21919668284211	0.0273305009494505	0.279934685467391
318147	-0.745169630861314	5.69756269618275	5.20693034342071	0.0275023753936053	0.280307461523987
162027	0.534234757539914	8.03921577174293	5.16099704919901	0.0281564393052201	0.285046996150223
71655	0.520574590438356	5.8117104352401	5.13746211295612	0.0284980618304231	0.285046996150223
77021	-1.14669618927584	5.81976502515194	5.13568039146346	0.0285241063748174	0.285046996150223
2289	-0.561232382742299	4.87667836527299	5.12334491014602	0.0287051293885879	0.285046996150223
574347	1.39242539979367	3.02148917400097	5.12269209835383	0.0287147439441151	0.285046996150223
236752	-1.41720612870037	6.71845437657342	5.11731855379284	0.0287940174941502	0.285046996150223
442155	0.886497453568137	2.748896811616	5.10704151199807	0.0289462902330073	0.285189878533771
300418	-0.69103643284243	4.33933666004765	5.09052493984667	0.0291928406567117	0.285733708370088
232523	-0.64096287584719	4.46083415258214	5.08487552564634	0.0292776926894435	0.285733708370088
159345	0.559832462364322	5.6371851230624	5.0126850059377	0.0303857823638667	0.293552016290807
109	-0.93686573438503	2.15619262193183	5.01197005914183	0.0303969809141026	0.293552016290807
174951	-0.375390273263716	6.37188277933636	5.0051241210395	0.0305044386189094	0.293552016290807
365532	-1.01441351189875	2.37958447597221	4.9913780267047	0.0307214492749033	0.294271659952662
92939	-1.12167647128861	3.18060911844369	4.97661006417339	0.0309564565834291	0.295156261157211
58842	0.480284671515124	5.57792267900739	4.94925050285698	0.0313969995168987	0.29798344954341
34104	0.479601349200454	6.13343338369205	4.93685050983761	0.0315988964184518	0.298530213195328
1537406	0.697573529979319	4.37725744024439	4.92073020269057	0.0318634733749785	0.299661483694684
12914	-0.384323823916159	5.66814460919504	4.9037213626259	0.0321452386573878	0.299851014341672
312063	-0.449932172050554	5.06482148513153	4.90202562544512	0.0321734776142345	0.299851014341672
1163	-0.851807193223402	7.76598567302449	4.87882379729311	0.032562568600621	0.300395072368916
11051	1.4022334757912	2.67980280561204	4.87102603876001	0.0326944787128499	0.300395072368916
33976	0.873390117318513	4.57504138548124	4.86548488078513	0.0327885673428992	0.300395072368916
660628	1.53812538630776	3.84902641271248	4.86407180916632	0.0328126081949613	0.300395072368916
47420	-0.30648237211737	8.64439291922959	4.8341584574204	0.0333260414055465	0.302856290165199
407	-0.273444440519858	11.9203558427674	4.82321147902878	0.0335161079490934	0.302856290165199
953	-0.341365061869408	8.19042455447805	4.82202559134917	0.033536768372399	0.302856290165199
586	0.42467983626222	7.6170210755391	4.81457072857201	0.0336669631406456	0.302856290165199
53945	0.35712093390047	6.3738555863561	4.79354841227306	0.034037068278184	0.30421579769524
629	0.507266834960097	9.76321953844057	4.78931324176862	0.0341121629121777	0.30421579769524
1649298	1.00833547771195	2.98655729360759	4.77339982696966	0.0343959380334771	0.304917217380157
1543704	-0.635607357445858	6.32886413225966	4.76565016096773	0.0345350604117342	0.304917217380157
45667	0.475706538188206	7.46766614671037	4.76021834407698	0.0346329367251508	0.304917217380157
213485	-0.548132108425521	7.38854939528188	4.72644497727995	0.0352483003290863	0.305105675843467
133193	-0.485170220101766	7.19305278904765	4.71734844751773	0.0354160651000297	0.305105675843467
848	0.649259052361388	10.5337873821392	4.71725056342282	0.0354178750586771	0.305105675843467
120831	0.328778253404281	9.14635331775571	4.7030524288259	0.0356814777467976	0.305105675843467
1335631	-0.860135679755557	3.99153589484732	4.68980194855197	0.0359294097795826	0.305105675843467
1099	-0.541200302324968	4.93971915252223	4.67932151669978	0.0361268367121728	0.305105675843467
1647409	-1.25339885782047	3.48870372611016	4.67113227563327	0.0362819233696515	0.305105675843467
427753	1.29236449561429	2.57998292187692	4.66887057819667	0.0363248824592733	0.305105675843467
256616	-0.430718473517005	5.20144716419534	4.66109005142672	0.0364730899013562	0.305105675843467
102231	-1.03159305734629	6.89350575166616	4.65974481318106	0.0364987812596935	0.305105675843467
187492	0.496377919857408	5.92049232647378	4.64894960643287	0.0367056617944967	0.305105675843467
82982	0.706952792637491	3.39058576820949	4.64241769714404	0.0368314587611446	0.305105675843467
1970191	-0.319222160012172	5.56842253560098	4.64075383007428	0.0368635777496402	0.305105675843467
2316	-0.579203038596588	5.27429003152931	4.63691101720464	0.0369378751507939	0.305105675843467
1073	-0.239123494237538	9.77880425928606	4.62414716943211	0.0371858236923542	0.305105675843467
475965	-0.939814956248349	1.84725528975101	4.61627905914408	0.0373395696535344	0.305105675843467
1940138	-0.534708003445067	4.44075086184627	4.60292479714643	0.0376021018654231	0.305105675843467
217161	-0.345428517720121	8.64167985321639	4.5936873010285	0.0377848767191382	0.305105675843467
39749	-0.919203971274813	9.71182401709803	4.58211806650802	0.0380151521406012	0.305105675843467
338	-0.561802781221831	11.1418241193714	4.58032220664471	0.038051033834284	0.305105675843467
254245	-1.06813185357933	3.62533051125725	4.56726109288126	0.0383131091115787	0.305105675843467
57665	-0.383143934054876	6.14456404928806	4.5649824516106	0.0383590316362787	0.305105675843467
351195	0.826084748563601	5.7448968850002	4.55874937875342	0.0384849559684975	0.305105675843467
935200	-0.343559445500024	7.48207413235853	4.55868232505264	0.0384863130714832	0.305105675843467
413496	0.51439534261448	8.17058501788254	4.55757290164196	0.0385087743044919	0.305105675843467
1217416	0.526717997711483	5.98963175753944	4.55707217430174	0.0385189166330099	0.305105675843467
1378	0.693539264931393	9.00916766620464	4.54785419694284	0.0387061488555281	0.305105675843467
86671	-0.758717821240823	2.81560200265823	4.5440665003373	0.0387833701048003	0.305105675843467
1283313	-1.08505634746721	3.71878268157185	4.52278192001531	0.0392204379854237	0.306796181708296
1253	-0.816957650081596	8.5290475544853	4.51918521410499	0.0392948226934261	0.306796181708296
34072	-0.307240510536671	9.65371474998115	4.49771655388855	0.0397420308224576	0.309121284855882
50709	-0.694038474856582	4.11549267482349	4.46758883794705	0.0403789877182021	0.312899346775132
1780190	0.778714854455793	4.47358429507992	4.45919366065815	0.0405584528330468	0.313117309371544
1980514	-1.40536603107115	2.63905717991211	4.44024335612155	0.0409667603622677	0.313355435778129
2056	0.286674465640041	7.41886253849228	4.41935781433659	0.0414219615405561	0.313355435778129
776	-0.243722111642391	8.53901133312538	4.3928000604901	0.0420087705677833	0.313355435778129
773	-0.217856588426007	9.41608454962875	4.38414875833146	0.0422018789077155	0.313355435778129
1921784	-0.457359832635979	4.39417649996681	4.38170221076773	0.0422566645043223	0.313355435778129
265488	-0.403071783402491	7.10293010287831	4.35951389784237	0.0427570855704568	0.313355435778129
158848	0.66749152962187	3.08041922329034	4.3379601416271	0.0432493925725047	0.313355435778129
1370	0.74577356865875	5.93159566778994	4.33713444692684	0.043268374802737	0.313355435778129
246875	0.393145611405403	7.8125712267709	4.33351937597103	0.0433515902640464	0.313355435778129
74317	-0.428483599533845	7.48621955099807	4.33095429614979	0.0434107418842841	0.313355435778129
104267	-0.361883352148495	7.03689624756225	4.32096879834964	0.0436418513634126	0.313355435778129
2109499	0.822482059009284	3.75164928841721	4.31528229948941	0.0437740626199157	0.313355435778129
129001	-0.57840927156323	5.04546396711029	4.3148821217307	0.0437833832197991	0.313355435778129
508459	-0.569108917117934	4.29240858533502	4.30313759610707	0.0440578940453379	0.313355435778129
235572	-0.359095569525218	7.93746129456739	4.29709655556817	0.0441998259085508	0.313355435778129
2040	0.323161467590373	7.80232579998485	4.29303125582107	0.0442956195647807	0.313355435778129
39643	-0.390319335892729	9.60635391160229	4.29156948573671	0.0443301197352991	0.313355435778129
1664383	0.949788769908651	2.87648925647324	4.28796767191204	0.0444152537602919	0.313355435778129
532	-0.272975704556196	7.92380180606182	4.28713637041985	0.0444349281143698	0.313355435778129
489140	1.20213063339348	2.88695233768568	4.27909461877341	0.0446257439068498	0.313355435778129
46352	0.435557890248246	7.8074512065697	4.27699681799118	0.0446756678902219	0.313355435778129
270	1.04669080133143	9.69404780194054	4.27567386729536	0.0447071831678746	0.313355435778129
59753	-0.480555404939589	9.61359626451889	4.2745011321141	0.0447351403249774	0.313355435778129
413	-0.230641417025851	7.24448791374917	4.27242380145006	0.0447847092739249	0.313355435778129
29487	0.274976896304254	8.42166857073569	4.27001400611453	0.0448422866358889	0.313355435778129
373984	-0.644159716839445	6.30972599360207	4.26901016803167	0.0448662952469643	0.313355435778129
46468	-0.671698073905731	2.55634835427048	4.26570300569778	0.044945491443526	0.313355435778129
497	0.458746756163176	12.7371639835336	4.26160086084367	0.0450439372804578	0.313355435778129
28065	-0.365930731030791	8.55577612364292	4.25911031410926	0.0451038219086367	0.313355435778129
392733	0.849551538569401	6.85302332755566	4.25790329423324	0.0451328757186479	0.313355435778129
84404	-0.38171628974444	7.43967804378487	4.24583990910659	0.0454243760715675	0.313422620488176
1081	0.235713624951468	8.14875556643949	4.24454373446065	0.0454558191225971	0.313422620488176
1980513	-0.482531263832199	4.13666166734571	4.23873558555394	0.0455970076205611	0.313422620488176
101	-0.392429300392029	6.03636464405997	4.23188903762494	0.0457640540984746	0.313529231555444
1648497	0.606550945310916	4.08670013725275	4.22379409309688	0.0459624233615061	0.313849022887644
323413	-0.756254325389997	4.69431936423078	4.21215084689286	0.0462493953034683	0.314234756524861
133	-0.230825926667247	7.52331218112362	4.20919061569295	0.0463226683132347	0.314234756524861
68287	-0.189346502033336	11.2457623312429	4.18888642721894	0.0468286817623053	0.31600582705454
1123	-0.797581948842915	3.99081023873395	4.18275215798329	0.0469827445820683	0.31600582705454
669368	-0.99016571143817	3.65238080260997	4.17047624451634	0.0472927232785276	0.31600582705454
1205	-0.480754955124494	8.33646856686494	4.16507773344047	0.0474297487015785	0.31600582705454
88138	-0.712613593173241	7.2926354939466	4.15857363883067	0.0475954134267238	0.31600582705454
152053	-0.636777383673499	4.13590624154368	4.15527567120823	0.0476796572811558	0.31600582705454
