genes	logFC	logCPM	PValue	FDR
ENSG00000086205	-3.97370640447858	-2.32192026007311	4.06021371340978e-05	0.0132906987368186
ENSG00000115221	-2.51809954142115	-0.565610236384105	4.08932463445494e-05	0.0132906987368186
ENSG00000200085	-2.15599666024148	-1.10757356992559	4.08990842449899e-05	0.0132906987368186
ENSG00000223519	-1.92132050690798	2.09954616707406	4.12935448974401e-05	0.0133056563640447
ENSG00000227700	-5.69699914866025	-2.22017606454131	4.17551408092078e-05	0.0133056563640447
ENSG00000206865	-1.90010283567965	2.10439631937127	4.18910149002433e-05	0.0133056563640447
ENSG00000177675	-1.95355411769723	0.528323466016861	4.21493809473077e-05	0.0133056563640447
ENSG00000132141	-1.93373167231538	3.25512668448275	4.25300037133721e-05	0.0133305922986701
ENSG00000270225	-2.89112498229367	0.658531441290397	4.31606829173245e-05	0.0134330026868391
ENSG00000196126	1.26629974668525	5.72385769996593	4.36722423388013e-05	0.0134971660850582
ENSG00000173013	-1.74779132618119	2.55793651555438	4.41984410694032e-05	0.0135649312712658
ENSG00000225057	-2.19526019848054	0.193025864524774	4.47473641576002e-05	0.0136386879927251
ENSG00000200884	-2.37678472848337	1.77471331243257	4.51574527526699e-05	0.0136669474288632
ENSG00000138152	-5.8073322534816	-0.654405269122571	4.54585648159948e-05	0.0136669474288632
ENSG00000225664	-3.25479966275867	-2.58833470432499	4.88955324467089e-05	0.0146009328140696
ENSG00000207286	-2.18626313800783	1.70788568311455	5.00624738851099e-05	0.0148490673379358
ENSG00000271716	-2.32825145693437	1.38658158528167	5.08050704891158e-05	0.0148858300880201
ENSG00000274717	5.65509409909434	-2.06054301667637	5.08600598097304e-05	0.0148858300880201
ENSG00000122543	4.67937665913715	-2.55153237021006	5.15567588595145e-05	0.0149904668276069
ENSG00000272412	-2.22756328289483	-1.29176080552365	5.2168201440326e-05	0.0150691089062432
ENSG00000270188	-1.85441476647547	2.24604149420253	5.25947946545075e-05	0.015072720788601
ENSG00000206998	-2.40706797522284	-1.7977520144366	5.28628062503261e-05	0.015072720788601
ENSG00000207139	-3.13990555281372	-2.29952640939712	5.36443715339268e-05	0.0151975192303968
ENSG00000235649	-1.93130157403656	5.36517488988958	5.77553945323972e-05	0.0162122059295779
ENSG00000252820	-1.84164621975726	0.0679999857912638	5.86588365725994e-05	0.0162122059295779
ENSG00000181195	-2.36268414943935	-1.67838384980183	5.87312861979928e-05	0.0162122059295779
ENSG00000179344	1.30111248056304	5.82647227660927	5.87882978335869e-05	0.0162122059295779
ENSG00000105737	-1.89204867663226	-0.0272183091581346	5.90601913035874e-05	0.0162122059295779
ENSG00000202248	-1.62665409334461	0.745120199367558	6.0301011189264e-05	0.016450636972281
ENSG00000274021	-2.22924501917369	0.0175211979011542	6.23900657558442e-05	0.0169161285649051
ENSG00000196353	-1.77487558715796	0.563745809388826	6.29177936043534e-05	0.0169310245535235
ENSG00000184486	-2.09211742279668	1.2406029059453	6.32112015235067e-05	0.0169310245535235
ENSG00000272595	-3.42426695157402	-2.69460651771508	6.39051384735859e-05	0.017013780691808
ENSG00000254042	-3.38258923310392	-1.85807151877879	6.49827570426929e-05	0.0171970835179749
ENSG00000120289	-2.3634512763262	0.6005001059592	6.57275338840329e-05	0.0172906450000288
ENSG00000158089	-2.36218883528978	2.54678106433238	6.6435015661206e-05	0.0173733462553077
ENSG00000142149	-2.37363064431589	2.6976819184348	6.85683600304507e-05	0.0178257568914457
ENSG00000167711	-2.78926488448219	3.84712839970981	6.92794698292486e-05	0.0179052992345242
ENSG00000243122	-3.71691519348681	-2.42099875705408	7.17577346451748e-05	0.018437983038625
ENSG00000237575	-3.69227667294787	-2.52948658185698	7.34854221615891e-05	0.018626402861738
ENSG00000200332	-1.61673090143533	2.04530823270269	7.39060758666676e-05	0.018626402861738
ENSG00000201470	-1.5797724068065	0.231450559931378	7.41002608883295e-05	0.018626402861738
ENSG00000113389	-2.14915544551608	1.77465453108263	7.41768730323766e-05	0.018626402861738
ENSG00000169760	-1.92768780491337	0.157310296670239	7.50748593969237e-05	0.0187453865030906
ENSG00000207525	-2.04031255037754	-0.927348187896025	7.54991590665906e-05	0.0187454232300448
ENSG00000223259	-2.37655480526566	-1.34765124349945	7.69531528602524e-05	0.0189103473002298
ENSG00000238266	-3.64663994515609	-0.88456327033879	7.75273140300318e-05	0.0189103473002298
ENSG00000225511	-3.70344609883425	-2.53413032557355	7.80541469370729e-05	0.0189103473002298
ENSG00000201778	-2.19318586253874	-0.728365979309136	7.82610270229292e-05	0.0189103473002298
ENSG00000147606	-3.34468695270601	-1.35452072689182	7.8302829640051e-05	0.0189103473002298
ENSG00000128714	-2.30833896930159	0.976884444653064	7.94364236885549e-05	0.0189935317065073
ENSG00000213707	-2.34340030642828	-1.78595425666512	7.95068076864771e-05	0.0189935317065073
ENSG00000279099	-2.89647147940704	4.46196133626487	8.03499286391982e-05	0.0190917478290826
ENSG00000065621	-2.11589024660808	-0.202724010658973	8.2202993840725e-05	0.0194276006031596
ENSG00000206779	-1.99618169689362	4.01179734567793	8.42663882544283e-05	0.0196674573376172
ENSG00000225383	-2.19682084127208	2.82573621823466	8.42815579177334e-05	0.0196674573376172
ENSG00000236762	-1.71693056218475	-0.329094388231876	8.45768937048339e-05	0.0196674573376172
ENSG00000152926	-1.85124599097306	4.12973607356721	8.49979488965921e-05	0.0196674573376172
ENSG00000173237	-4.05689191677607	-2.53101468890249	8.68519634078317e-05	0.0199088999325081
ENSG00000138622	-1.95969935588522	0.872619169360832	8.6942361963436e-05	0.0199088999325081
ENSG00000272716	-2.40045474593588	-0.914127082991959	8.9464284995991e-05	0.020344669430074
ENSG00000176732	-2.82053061754337	-2.06267674584308	8.97660490748826e-05	0.020344669430074
ENSG00000223734	-3.80815196531708	-2.46278927471784	9.03391558733219e-05	0.0203700969072524
ENSG00000187848	-2.02116463313725	1.17606361538099	9.08887591018365e-05	0.0203899934441912
ENSG00000199866	-1.6419011633858	-0.607090070279435	9.25093504300532e-05	0.0205997808578611
ENSG00000201031	-2.47748443443266	-1.98621766503922	9.27561124723238e-05	0.0205997808578611
ENSG00000152954	-3.76346823034807	0.501083207406954	9.36572507661244e-05	0.0206270085123274
ENSG00000237668	-5.27394067622987	-0.98001841215458	9.38121667830707e-05	0.0206270085123274
ENSG00000213424	5.58022602698028	4.37360613617262	9.47422435970588e-05	0.0207062509669444
ENSG00000143228	-1.72491693980812	6.99611918533946	9.51096039436522e-05	0.0207062509669444
ENSG00000179407	-3.10089932228091	-1.57117281674122	9.64894440943727e-05	0.02081911096237
ENSG00000201277	-1.57367093443039	1.51796320978982	9.65701492767472e-05	0.02081911096237
ENSG00000232891	4.52103961527763	-2.61680220285756	9.82616097071813e-05	0.0210809312670334
ENSG00000270116	4.34681409313714	-1.88284833691277	0.000100704179539369	0.0215005855784657
ENSG00000124232	-2.21589576933082	-1.11464966569619	0.000103242553492972	0.0218334999250841
ENSG00000249860	-2.12593155331498	1.48967815673091	0.000103645376006903	0.0218334999250841
ENSG00000199404	-1.62630710821376	2.41175741596113	0.000103745559096451	0.0218334999250841
ENSG00000201860	-1.71797526400559	-0.149921838207294	0.000107666103615934	0.0225222542820658
ENSG00000253449	-4.29073780224592	-2.08017709647553	0.000108037513469803	0.0225222542820658
ENSG00000244879	1.84560595522007	2.61361470753829	0.000110173469377252	0.0228018773536531
ENSG00000211578	-2.36170162263412	-1.29175895688257	0.000110410719621716	0.0228018773536531
ENSG00000280182	-2.22928391487347	-0.416685925382947	0.000111518534234653	0.0228691641851708
ENSG00000224661	-2.2831804624577	2.05253621809427	0.000111771455232422	0.0228691641851708
ENSG00000154734	-2.43235561131413	6.7894856260975	0.000112840373141009	0.0229610985397384
ENSG00000227773	4.37264016700616	-2.72455578705835	0.000113259859297725	0.0229610985397384
ENSG00000200164	-1.78655978512741	1.10658234078171	0.000115980706815779	0.0233673697200826
ENSG00000136244	3.45185147064092	1.02744400739601	0.000116321333599235	0.0233673697200826
ENSG00000185634	-2.2092647407658	1.21848256607233	0.000117487752629331	0.0234948924319154
ENSG00000280615	-2.69791481170437	-2.47049260991141	0.000118219318477156	0.0235346972076482
ENSG00000166501	1.13878244904381	9.63906033847425	0.000121778849165034	0.0241346019679313
ENSG00000239021	-3.36542282302426	-2.7700029562747	0.000122826096663467	0.0242334792055443
ENSG00000165309	-1.60490566460469	3.12638021788136	0.000125894364162542	0.0246295958380702
ENSG00000172900	-2.21174136378246	-1.31600535675334	0.00012594838012001	0.0246295958380702
ENSG00000272620	-2.08830187858997	0.345410213326845	0.000127782404218874	0.0248781645570622
ENSG00000252510	-2.09401265902396	-0.921951807242717	0.000128534136251334	0.0249147638229285
ENSG00000164651	-2.16658889148394	0.0469986651550387	0.000130173305350894	0.0251223110479596
ENSG00000235781	-2.36568624664404	1.54874713432743	0.00013150504813585	0.025268980879843
ENSG00000069482	-2.79289024914046	0.310732139775333	0.000134165119949149	0.0256286163367459
ENSG00000249715	-2.24991559365139	-0.147547367385007	0.000134954165646789	0.0256286163367459
ENSG00000213183	-4.64352391539523	-1.15430830513977	0.000135116361725575	0.0256286163367459
ENSG00000202495	-2.10717679576095	-2.18309632497542	0.000137001984405294	0.0258752252170597
ENSG00000143556	-5.34393428754974	-1.82275463820888	0.000137642857916649	0.0258856430026651
ENSG00000242976	-2.32534472739275	-1.18164780050979	0.000141525184095357	0.0265029894537895
ENSG00000256690	3.86833732644344	-2.21816592976197	0.000142719052236389	0.0266137911965705
ENSG00000249192	-3.10036645158221	-2.53703600178155	0.000144066442874805	0.0266502153694644
ENSG00000275807	-2.49824250661068	1.58573342907007	0.000144120408944496	0.0266502153694644
ENSG00000207209	-2.75475232075991	-2.61405323107091	0.000145835779825592	0.0267209186974434
ENSG00000200354	-2.88676378271589	4.31201913107683	0.000146310400857661	0.0267209186974434
ENSG00000224812	-3.76292408220009	-2.73995669685233	0.000146316604248926	0.0267209186974434
ENSG00000200615	-1.59992505194648	4.59351022796232	0.000149056774955204	0.027109317568499
ENSG00000200432	-1.59236505693072	1.20858302742309	0.00014976719660972	0.0271268903859285
ENSG00000226800	-1.78610098413628	1.93063737989158	0.000150841954710635	0.0272100415854551
ENSG00000274302	-1.57929212642376	-0.563307899411704	0.000155482432794774	0.0279331142982319
ENSG00000256973	4.29360273276385	-2.39422493041042	0.000157962331156408	0.0281034140833122
ENSG00000275305	-1.48696777581678	2.85524443001393	0.000158523016516763	0.0281034140833122
ENSG00000234267	-3.40150957783454	-2.71639900916343	0.000159019878440185	0.0281034140833122
ENSG00000239560	-1.56436316609615	2.61164748386969	0.000159304697517979	0.0281034140833122
ENSG00000264743	3.92566066829531	-2.60224898068994	0.000159609841269631	0.0281034140833122
ENSG00000199580	-2.18965234706534	-1.96659348309833	0.000162569485109293	0.0285109460095444
ENSG00000171368	-2.3047781956056	4.9688234493859	0.000164372304039233	0.028666388834676
ENSG00000278525	-2.9178115462451	-2.92522036745284	0.000164753088901634	0.028666388834676
ENSG00000110436	-2.14542023889938	0.410055546572072	0.000166489134559336	0.0288548521641171
ENSG00000242668	-2.59793681141356	-2.19259469005912	0.000167169325766727	0.0288595638760176
ENSG00000134138	-1.3983623390718	0.501440603352139	0.000170131269699891	0.0291212787932769
ENSG00000255282	-3.92068581933816	-0.30332083219227	0.000170165261111455	0.0291212787932769
ENSG00000115163	-1.88904264697616	0.728529150136857	0.000172185804627559	0.0291212787932769
ENSG00000268584	3.33892745904372	-2.85336060898484	0.000172652058448867	0.0291212787932769
ENSG00000266010	-2.26606230328541	0.108819272986677	0.000173001624813452	0.0291212787932769
ENSG00000270672	-1.55006064953136	5.5213973340633	0.000173543133677449	0.0291212787932769
ENSG00000207387	-1.52069527118342	3.72580084134259	0.00017433223500905	0.0291212787932769
ENSG00000168546	-2.19708959710441	2.45763926865268	0.000174648857033501	0.0291212787932769
ENSG00000240160	-1.89265214666601	1.09689503850059	0.000174879565814749	0.0291212787932769
ENSG00000162763	-2.4103132294362	-0.683674723156243	0.000176040011785524	0.0291212787932769
ENSG00000182575	-2.18795576985036	-1.17719965687004	0.00017618008856587	0.0291212787932769
ENSG00000138356	-2.77974173059457	-0.631601303530126	0.000176931237341548	0.0291212787932769
ENSG00000263146	-2.38348344176902	-1.29279521471942	0.000177251363172112	0.0291212787932769
ENSG00000200436	-2.36564773985753	-2.20942722724485	0.00017984618113538	0.029438155463993
ENSG00000222852	-2.30476813243839	-1.33782552660445	0.00018107301801132	0.0295296015904439
ENSG00000154252	-2.19936206013467	-0.0265526367743157	0.000182438895872352	0.0295404510341174
ENSG00000255633	-2.12789759790517	5.10656538696752	0.000182748704662298	0.0295404510341174
ENSG00000244139	-4.98442565068185	-2.6235298247705	0.000183438320300891	0.0295404510341174
ENSG00000279554	3.18489616827854	-0.886048176882219	0.000183813192315472	0.0295404510341174
ENSG00000264771	-1.96934192360651	0.651114695467066	0.000186241178990001	0.0298222061792142
ENSG00000167333	-1.39612005619859	2.48923410046113	0.00018975203927578	0.0302746981075564
ENSG00000181856	-1.76396812419107	1.54721096688195	0.000194796531900323	0.0308368061248212
ENSG00000228010	-2.98110460896438	-2.03085274375111	0.000194987402853581	0.0308368061248212
ENSG00000201555	-1.86868466386288	-0.466417855463397	0.000195711397436096	0.0308368061248212
ENSG00000182263	-2.61939342467456	-1.8755724871248	0.000196066127866835	0.0308368061248212
ENSG00000222920	-1.9680193466298	0.774312968739741	0.000196797477177712	0.0308420727087552
ENSG00000251216	-1.9481901319401	0.944358318977358	0.000197987800016944	0.0309189781687238
ENSG00000187824	-2.15004005009399	0.393088237795271	0.0001994576837879	0.0310388462500219
ENSG00000264978	-1.80590553582333	-1.85923624131924	0.000202111987805421	0.0312683739446315
ENSG00000280697	-1.73633767291024	0.11674947793959	0.00020234766258999	0.0312683739446315
ENSG00000250334	-1.56850194171802	6.18588178880978	0.00020354293763682	0.0313434847695445
ENSG00000131351	1.85482952056444	2.90338993132069	0.000205473178312433	0.0315308580399929
ENSG00000248160	-3.17964650937297	-2.43317925399433	0.000206629973033509	0.0315738015854796
ENSG00000140836	-1.46819620064647	5.9102490212769	0.000207181863554454	0.0315738015854796
ENSG00000204583	-2.3433712407271	-1.86548007130797	0.000208714325082375	0.0316980398522871
ENSG00000123407	-2.23637710315348	1.8007887747653	0.000211701658536984	0.0320416260241164
ENSG00000199409	-1.74931940358358	0.801084182819296	0.000213431061972219	0.0320987390744056
ENSG00000273599	-2.655263089257	-0.733132128387143	0.000213531605110878	0.0320987390744056
ENSG00000131409	-2.50625641825551	-1.51867013813209	0.00021840752630923	0.0326103871692494
ENSG00000251965	-1.76163127260037	-0.23391722922558	0.00021841101034275	0.0326103871692494
ENSG00000199454	-1.9982443848797	1.22728472375224	0.000221860632271728	0.0330139078897273
ENSG00000250007	-1.89504084026673	3.39114821888873	0.000223406849077045	0.0330645921867403
ENSG00000205279	-2.95589885203369	-2.09777240435137	0.000223697546415553	0.0330645921867403
ENSG00000154764	-1.91677622958746	1.6846708333463	0.000227863010228065	0.0334211827348801
ENSG00000062038	-1.99324047772429	0.953256779690757	0.000229311609875364	0.0334211827348801
ENSG00000241781	-2.09726409253531	-0.221123435660881	0.000229416743341266	0.0334211827348801
ENSG00000232593	-2.10214101868626	1.49579270294122	0.000229516430784561	0.0334211827348801
ENSG00000270792	-2.58279959360877	-2.21063525704125	0.000229891154008452	0.0334211827348801
ENSG00000179388	-1.67321085244195	4.57902801291961	0.000232481159646383	0.0336869011494161
